reward,epsilon,termination,loss,force magnitude,force angle,average force vector,cyl_x_pos,cyl_y_pos,cyl_angle,gate_stats,obstacle_stats,intention_reward,intention_heading,run_time,robots_x_pos,robots_y_pos,robot_angle,robot_failures,env_observations,agent_actions
"[-2.0, -2.0, -2.0, -2.0]",0.01,False,6.198566436767578,"[1.1672418, 0.7909835, 0.26086086, 1.1634626]","[8.219325, 98.21932, -171.78067, -81.78068]","[0, 0.0]",-0.7093037,-0.0041798726,8.219325,0,"[0.064677626, -0.9503903, 0.061354503, -0.99723107]","[0.0, 0.0, 0.0, 0.0]",0.0698627382516861,0.010847091674804688,"[-0.96344364, -0.672594, -0.4551637, -0.74473375]","[-0.0408895, -0.25831982, 0.032529756, 0.24110202]","[8.219325, 98.21932, -171.78067, -81.78068]","[0, 0, 0, 0]","[array([ 1.9638693e+00, -7.0262899e+00,  7.0000000e+00,  7.0000000e+00,
        2.5677755e-01, -9.1807266e-08,  1.7093087e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00], dtype=float32), array([ 1.6924243e+00, -8.9439781e+01,  7.0000000e+00,  7.0000000e+00,
        2.5677755e-01, -9.1809142e-08,  1.7093087e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00], dtype=float32), array([1.4555272e+00, 1.7050006e+02, 7.0000000e+00, 7.0000000e+00,
       2.5677755e-01, 6.2934838e-08, 1.7093087e+00, 0.0000000e+00,
       0.0000000e+00, 0.0000000e+00, 0.0000000e+00, 0.0000000e+00,
       0.0000000e+00, 0.0000000e+00, 0.0000000e+00], dtype=float32), array([ 1.7613138e+00,  7.3912888e+01,  2.0000000e+01,  2.0000000e+01,
        2.4782756e-01, -9.6664131e-08,  1.7093087e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00], dtype=float32)]","[array([-0.1, -0.1,  0. ]), array([ 0. , -0.1,  0. ]), array([-0.1,  0.1,  0. ]), array([-0.1,  0.1,  0. ])]"
"[-1.8597833, -1.8597833, -1.8597833, -1.8597833]",0.01,False,4.155700206756592,"[1.1602663, 0.7877929, 0.26736876, 1.1550573]","[8.219325, 98.21932, -171.78067, -81.78068]","[0, 0.0]",-0.70922256,-0.0047414964,8.219325,0,"[0.064677626, -0.9503903, 0.061354503, -0.99723107]","[-0.023989260962920644, -0.024597430692844147, -0.023893308604720942, -0.02020011849769565]",0.06893723458051682,0.020383119583129883,"[-0.9565155, -0.6735948, -0.46209177, -0.743223]","[-0.039888766, -0.25139174, 0.031529017, 0.23064311]","[8.219325, 98.21932, -171.78067, -81.78068]","[0, 0, 0, 0]","[array([ 1.956922  , -7.0513606 ,  7.        ,  7.        ,  0.24977821,
       -0.13016617,  1.7092291 ,  0.        ,  0.        ,  0.        ,
        0.        ,  0.        ,  0.        ,  0.        ,  0.        ],
      dtype=float32), array([ 1.6923703e+00, -8.9676758e+01,  7.0000000e+00,  7.0000000e+00,
        2.4921010e-01, -9.4596999e-08,  1.7092291e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00], dtype=float32), array([1.4624317e+00, 1.7054532e+02, 7.0000000e+00, 7.0000000e+00,
       2.4977821e-01, 1.3016614e-01, 1.7092291e+00, 0.0000000e+00,
       0.0000000e+00, 0.0000000e+00, 0.0000000e+00, 0.0000000e+00,
       0.0000000e+00, 0.0000000e+00, 0.0000000e+00], dtype=float32), array([ 1.7584149e+00,  7.4243736e+01,  2.0000000e+01,  2.0000000e+01,
        2.3782755e-01, -1.0072998e-07,  1.7092291e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00], dtype=float32)]","[array([-0.1, -0.1,  0. ]), array([ 0.1, -0.1,  0. ]), array([-0.1,  0.1,  0. ]), array([-0.1,  0.1,  0. ])]"
"[-1.8604385, -1.8604385, -1.8604385, -1.8604385]",0.01,False,3.376547336578369,"[1.1532911, 0.7846519, 0.273901, 1.1541512]","[8.219325, 98.21932, -171.78067, -81.78068]","[0, 0.0]",-0.70905924,-0.005871747,8.219325,0,"[0.064677626, -0.9503903, 0.061354503, -0.99723107]","[-0.023360347462595188, -0.023338593921642503, -0.023331892872310855, -0.023309142542744854]",0.06895128637552261,0.02804255485534668,"[-0.9495874, -0.6745955, -0.4690199, -0.74305975]","[-0.038888026, -0.24446364, 0.030528279, 0.22951286]","[8.219325, 98.21932, -171.78067, -81.78068]","[0, 0, 0, 0]","[array([ 1.9499753 , -7.0766096 ,  7.        ,  7.        ,  0.24278358,
       -0.40342167,  1.7090694 ,  0.        ,  0.        ,  0.        ,
        0.        ,  0.        ,  0.        ,  0.        ,  0.        ],
      dtype=float32), array([ 1.6923453e+00, -8.9913742e+01,  7.0000000e+00,  7.0000000e+00,
        2.4106812e-01, -9.7792039e-08,  1.7090694e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00], dtype=float32), array([  1.4693371 , 170.59016   ,   7.        ,   7.        ,
         0.24278358,   0.40342164,   1.7090694 ,   0.        ,
         0.        ,   0.        ,   0.        ,   0.        ,
         0.        ,   0.        ,   0.        ], dtype=float32), array([ 1.7581050e+00,  7.4279556e+01,  2.0000000e+01,  2.0000000e+01,
        2.3782755e-01, -1.0072998e-07,  1.7090694e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00], dtype=float32)]","[array([ 0.1, -0.1,  0. ]), array([ 0.1, -0.1,  0. ]), array([-0.1,  0.1,  0. ]), array([-0.1,  0.1,  0. ])]"
"[-1.8610991, -1.8610991, -1.8610991, -1.8610991]",0.01,False,86.81144714355469,"[1.1463162, 0.78156084, 0.28045574, 1.1532379]","[8.219325, 98.21932, -171.78067, -81.78068]","[0, 0.0]",-0.70889467,-0.007011335,8.219325,0,"[0.064677626, -0.9503903, 0.061354503, -0.99723107]","[-0.023369834457001915, -0.023355846081836606, -0.02336837053888574, -0.023321539032196137]",0.06891737133264542,0.03532862663269043,"[-0.9426593, -0.67559624, -0.47594798, -0.7428951]","[-0.037887286, -0.23753555, 0.02952754, 0.22837326]","[8.219325, 98.21932, -171.78067, -81.78068]","[0, 0, 0, 0]","[array([ 1.9430287 , -7.1020393 ,  7.        ,  7.        ,  0.23579492,
       -0.6951744 ,  1.708909  ,  0.        ,  0.        ,  0.        ,
        0.        ,  0.        ,  0.        ,  0.        ,  0.        ],
      dtype=float32), array([ 1.6923492e+00, -9.0150734e+01,  7.0000000e+00,  7.0000000e+00,
        2.3291671e-01, -1.0121453e-07,  1.7089090e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00], dtype=float32), array([  1.4762433 , 170.63458   ,   7.        ,   7.        ,
         0.23579492,   0.6951744 ,   1.708909  ,   0.        ,
         0.        ,   0.        ,   0.        ,   0.        ,
         0.        ,   0.        ,   0.        ], dtype=float32), array([ 1.7577934e+00,  7.4315681e+01,  2.0000000e+01,  2.0000000e+01,
        2.3782755e-01, -1.0072998e-07,  1.7089090e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00], dtype=float32)]","[array([ 0.1, -0.1,  0. ]), array([ 0.1, -0.1,  0. ]), array([-0.1,  0.1,  0. ]), array([-0.1,  0.1,  0. ])]"
"[-1.8617654, -1.8617654, -1.8617654, -1.8617654]",0.01,False,4.066037654876709,"[1.1393416, 0.77852046, 0.28703153, 1.1523176]","[8.219325, 98.21932, -171.78067, -81.78068]","[0, 0.0]",-0.7087287,-0.00816026,8.219325,0,"[0.064677626, -0.9503903, 0.061354503, -0.99723107]","[-0.02334694014353933, -0.023346256301233326, -0.02334663844718432, -0.023345974721983964]",0.06891704350709915,0.04298877716064453,"[-0.93573123, -0.676597, -0.48287606, -0.7427292]","[-0.036886547, -0.23060745, 0.0285268, 0.22722434]","[8.219325, 98.21932, -171.78067, -81.78068]","[0, 0, 0, 0]","[array([ 1.9360826, -7.127651 ,  7.       ,  7.       ,  0.2288129,
       -1.0071031,  1.7087482,  0.       ,  0.       ,  0.       ,
        0.       ,  0.       ,  0.       ,  0.       ,  0.       ],
      dtype=float32), array([ 1.6923821e+00, -9.0387718e+01,  7.0000000e+00,  7.0000000e+00,
        2.2475587e-01, -1.0488966e-07,  1.7087482e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00], dtype=float32), array([  1.4831505, 170.67859  ,   7.       ,   7.       ,   0.2288129,
         1.0071031,   1.7087482,   0.       ,   0.       ,   0.       ,
         0.       ,   0.       ,   0.       ,   0.       ,   0.       ],
      dtype=float32), array([ 1.7574800e+00,  7.4352119e+01,  2.0000000e+01,  2.0000000e+01,
        2.3782755e-01, -1.0072998e-07,  1.7087482e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00], dtype=float32)]","[array([0. , 0.1, 0. ]), array([ 0.1, -0.1,  0. ]), array([-0.1,  0.1,  0. ]), array([-0.1,  0.1,  0. ])]"
"[-1.8594893, -1.8594893, -1.8594893, -1.8594893]",0.01,False,7.799555778503418,"[1.1323673, 0.7755314, 0.29362693, 0.7766352]","[8.219325, 98.21932, -171.78067, -81.78068]","[0, 0.0]",-0.7086772,-0.008510839,8.219325,0,"[0.064677626, -0.9503903, 0.061354503, -0.99723107]","[-0.023346718899357355, -0.023346397091487336, -0.023346698786301245, -0.023346110483198235]",0.06891665607690811,0.05024552345275879,"[-0.92880315, -0.6775977, -0.48980418, -0.742705]","[-0.035885807, -0.22367935, 0.02752606, 0.22704977]","[8.219325, 98.21932, -171.78067, -81.78068]","[0, 0, 0, 0]","[array([ 1.929137  , -7.1534476 ,  7.        ,  7.        ,  0.22182162,
       -1.1303908 ,  1.7086984 ,  0.        ,  0.        ,  0.        ,
        0.        ,  0.        ,  0.        ,  0.        ,  0.        ],
      dtype=float32), array([ 1.6924440e+00, -9.0624695e+01,  7.0000000e+00,  7.0000000e+00,
        2.1740152e-01, -2.3392997e-04,  1.7086984e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00], dtype=float32), array([  1.4900584 , 170.72218   ,   7.        ,   7.        ,
         0.22181985,   1.1303998 ,   1.7086984 ,   0.        ,
         0.        ,   0.        ,   0.        ,   0.        ,
         0.        ,   0.        ,   0.        ], dtype=float32), array([1.7574334e+00, 7.4357658e+01, 0.0000000e+00, 0.0000000e+00,
       2.3800565e-01, 4.6076695e-04, 1.7086984e+00, 0.0000000e+00,
       0.0000000e+00, 0.0000000e+00, 0.0000000e+00, 0.0000000e+00,
       0.0000000e+00, 0.0000000e+00, 0.0000000e+00], dtype=float32)]","[array([ 0.1, -0.1,  0. ]), array([ 0.1, -0.1,  0. ]), array([-0.1,  0.1,  0. ]), array([-0.1,  0.1,  0. ])]"
"[-2.0, -2.0, -2.0, -2.0]",0.01,False,254.24867248535156,"[1.1253933, 0.77259415, 0.30024067, 0.7760167]","[8.219325, 98.21932, -171.78067, -81.8296]","[0, 0.0]",-0.70867807,-0.00850668,8.219325,0,"[0.064677626, -0.9503903, 0.061354503, -0.99723107]","[-0.023346457430295953, -0.023346497656211218, -0.023346497656211218, -0.02334637697856823]",0.0689166858792305,0.057663679122924805,"[-0.92187506, -0.67859846, -0.49673226, -0.742703]","[-0.034885067, -0.21675126, 0.026525322, 0.22705442]","[8.219325, 98.21932, -171.78067, -81.8296]","[0, 0, 0, 0]","[array([ 1.9221916 , -7.1794305 ,  7.        ,  7.        ,  0.21482266,
       -1.1660923 ,  1.7086992 ,  0.        ,  0.        ,  0.        ,
        0.        ,  0.        ,  0.        ,  0.        ,  0.        ],
      dtype=float32), array([ 1.6925348e+00, -9.0861641e+01,  7.0000000e+00,  7.0000000e+00,
        2.1040577e-01, -1.6630201e-04,  1.7086992e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00], dtype=float32), array([  1.4969673 , 170.76538   ,   7.        ,   7.        ,
         0.21482144,   1.1660988 ,   1.7086992 ,   0.        ,
         0.        ,   0.        ,   0.        ,   0.        ,
         0.        ,   0.        ,   0.        ], dtype=float32), array([ 1.7574321e+00,  7.4406425e+01,  0.0000000e+00, -1.0000000e-01,
        2.3800573e-01,  4.8680659e-02,  1.7086992e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00], dtype=float32)]","[array([ 0.1, -0.1,  0. ]), array([ 0.1, -0.1,  0. ]), array([-0.1,  0.1,  0. ]), array([ 0. , -0.1,  0. ])]"
"[-2.5017457, -2.5017457, -2.5017457, -2.5017457]",0.01,False,469.7928771972656,"[1.1184196, 0.77200663, 0.30687153, 0.77543545]","[8.219325, 98.21932, -171.78067, -81.932884]","[0, 0.0]",-0.7087522,-0.008380236,8.219325,0,"[0.064677626, -0.9503903, 0.061354503, -0.99723107]","[-0.023346477543249367, -0.0233464373173512, -0.023346417204414993, -0.023346477543249367]",0.06891656666994095,0.06539773941040039,"[-0.9149469, -0.6788728, -0.5036604, -0.7427034]","[-0.033884328, -0.21523826, 0.025524583, 0.22715567]","[8.219325, 98.21932, -171.78067, -81.932884]","[0, 0, 0, 0]","[array([ 1.9152467 , -7.205602  ,  7.        ,  7.        ,  0.20776603,
       -1.1682601 ,  1.7087728 ,  0.        ,  0.        ,  0.        ,
        0.        ,  0.        ,  0.        ,  0.        ,  0.        ],
      dtype=float32), array([ 1.6926137e+00, -9.0913628e+01,  7.0000000e+00,  7.0000000e+00,
        2.0900483e-01, -1.3493937e-04,  1.7087728e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00], dtype=float32), array([  1.503877  , 170.80818   ,   7.        ,   7.        ,
         0.20787546,   1.167645  ,   1.7087728 ,   0.        ,
         0.        ,   0.        ,   0.        ,   0.        ,
         0.        ,   0.        ,   0.        ], dtype=float32), array([ 1.7574456 , 74.50644   ,  0.        , -0.2       ,  0.23797026,
        0.13524826,  1.7087728 ,  0.        ,  0.        ,  0.        ,
        0.        ,  0.        ,  0.        ,  0.        ,  0.        ],
      dtype=float32)]","[array([ 0.1, -0.1,  0. ]), array([ 0.1, -0.1,  0. ]), array([-0.1, -0.1,  0. ]), array([ 0. , -0.1,  0. ])]"
"[-2.5618396, -2.5618396, -2.5618396, -2.5618396]",0.01,False,4.669820785522461,"[1.1114464, 0.7720113, 0.31351846, 0.7748959]","[8.219325, 98.21932, -171.78067, -82.09053]","[0, 0.0]",-0.70884305,-0.008247875,8.219325,0,"[0.064677626, -0.9503903, 0.061354503, -0.99723107]","[-0.023346397091487336, -0.02334637697856823, -0.02334637697856823, -0.023346417204414993]",0.06891662627458572,0.07303476333618164,"[-0.9080188, -0.6789633, -0.51058847, -0.74272376]","[-0.03288359, -0.21510583, 0.024523843, 0.22729923]","[8.219325, 98.21932, -171.78067, -82.09053]","[0, 0, 0, 0]","[array([ 1.9083022 , -7.2319636 ,  7.        ,  7.        ,  0.20069358,
       -1.1683201 ,  1.7088629 ,  0.        ,  0.        ,  0.        ,
        0.        ,  0.        ,  0.        ,  0.        ,  0.        ],
      dtype=float32), array([ 1.6926867e+00, -9.0918465e+01,  7.0000000e+00,  7.0000000e+00,
        2.0900482e-01, -3.8552793e-05,  1.7088629e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00], dtype=float32), array([  1.5107875 , 170.85059   ,   7.        ,   7.        ,
         0.20094493,   1.1668584 ,   1.7088629 ,   0.        ,
         0.        ,   0.        ,   0.        ,   0.        ,
         0.        ,   0.        ,   0.        ], dtype=float32), array([ 1.7574843 , 74.65952   ,  0.        , -0.3       ,  0.2379713 ,
        0.27571604,  1.7088629 ,  0.        ,  0.        ,  0.        ,
        0.        ,  0.        ,  0.        ,  0.        ,  0.        ],
      dtype=float32)]","[array([ 0.1, -0.1,  0. ]), array([ 0. , -0.1,  0. ]), array([-0.1, -0.1,  0. ]), array([ 0. , -0.1,  0. ])]"
"[-2.0, -2.0, -2.0, -2.0]",0.01,False,7.064935684204102,"[1.1044734, 0.71223104, 0.32018042, 0.7743478]","[8.219325, 98.21932, -171.78067, -82.302536]","[0, 0.0]",-0.70887613,-0.008184883,8.219325,0,"[0.064677626, -0.9503903, 0.061354503, -0.99723107]","[-0.0233464373173512, -0.0233464373173512, -0.023346477543249367, -0.023346397091487336]",0.06891659647226334,0.08023500442504883,"[-0.90109074, -0.6789758, -0.51751655, -0.74273044]","[-0.03188285, -0.21509275, 0.023523103, 0.22740924]","[8.219325, 98.21932, -171.78067, -82.302536]","[0, 0, 0, 0]","[array([ 1.9013581 , -7.258518  ,  7.        ,  7.        ,  0.19366995,
       -1.1908484 ,  1.7088957 ,  0.        ,  0.        ,  0.        ,
        0.        ,  0.        ,  0.        ,  0.        ,  0.        ],
      dtype=float32), array([ 1.6926974e+00, -9.0918953e+01,  0.0000000e+00,  0.0000000e+00,
        2.0905715e-01,  3.5876366e-03,  1.7088957e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00], dtype=float32), array([  1.5176989 , 170.89261   ,   7.        ,   7.        ,
         0.19396877,   1.1890135 ,   1.7088957 ,   0.        ,
         0.        ,   0.        ,   0.        ,   0.        ,
         0.        ,   0.        ,   0.        ], dtype=float32), array([ 1.7575052 , 74.868004  ,  0.        , -0.4       ,  0.23801407,
        0.47981274,  1.7088957 ,  0.        ,  0.        ,  0.        ,
        0.        ,  0.        ,  0.        ,  0.        ,  0.        ],
      dtype=float32)]","[array([ 0.1, -0.1,  0. ]), array([ 0. , -0.1,  0. ]), array([-0.1, -0.1,  0. ]), array([ 0. , -0.1,  0. ])]"
