reward,epsilon,termination,loss,force magnitude,force angle,average force vector,cyl_x_pos,cyl_y_pos,cyl_angle,gate_stats,obstacle_stats,intention_reward,intention_heading,run_time,robots_x_pos,robots_y_pos,robot_angle,robot_failures,env_observations,agent_actions
"[-2.0, -2.0, -2.0, -2.0]",0.01,False,35.723045349121094,"[1.0827537, 1.3514549, 0.92684615, 0.17728384]","[-43.689957, 46.310043, 136.31004, -133.68996]","[0, 0.0]",-0.7309395,-0.5189464,-43.689957,0,"[0.067043334, 0.64046293, 0.055830777, 0.6701229]","[0.0, 0.0, 0.0, 0.0]",0.029990945011377335,0.007647275924682617,"[-0.9166123, -0.90831006, -0.5452666, -0.5597512]","[-0.34157586, -0.7046192, -0.69631696, -0.33974522]","[-43.689957, 46.310043, 136.31004, -133.68996]","[0, 0, 0, 0]","[array([1.9468120e+00, 5.3795033e+01, 7.0000000e+00, 7.0000000e+00,
       2.5677755e-01, 4.4591110e-13, 1.8070575e+00, 0.0000000e+00,
       0.0000000e+00, 0.0000000e+00, 0.0000000e+00, 0.0000000e+00,
       0.0000000e+00, 0.0000000e+00, 0.0000000e+00], dtype=float32), array([ 2.0342407e+00, -2.6044018e+01,  7.0000000e+00,  7.0000000e+00,
        2.5677755e-01,  1.4594138e-08,  1.8070575e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00], dtype=float32), array([ 1.6949060e+00, -1.1205311e+02,  7.0000000e+00,  7.0000000e+00,
        2.5677755e-01, -2.1081339e-08,  1.8070575e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00], dtype=float32), array([1.5963241e+00, 1.4597820e+02, 2.0000000e+01, 2.0000000e+01,
       2.4782756e-01, 1.4758802e-13, 1.8070575e+00, 0.0000000e+00,
       0.0000000e+00, 0.0000000e+00, 0.0000000e+00, 0.0000000e+00,
       0.0000000e+00, 0.0000000e+00, 0.0000000e+00], dtype=float32)]","[array([ 0.1, -0.1,  0. ]), array([0. , 0.1, 0. ]), array([-0.1, -0.1,  0. ]), array([ 0.1, -0.1,  0. ])]"
"[-2.8693907, -2.8693907, -2.8693907, -2.8693907]",0.01,False,15.358203887939453,"[1.0786916, 1.3445108, 0.92467606, 0.18055275]","[-43.689957, 46.310043, 136.31004, -133.68996]","[0, 0.0]",-0.73133147,-0.5193567,-43.689957,0,"[0.067043334, 0.64046293, 0.055830777, 0.6701229]","[-0.004435358692485569, -0.0036309961641793898, -0.004233010959494465, -0.0037898191177720975]",0.029018906876444817,0.015367269515991211,"[-0.9115507, -0.90347475, -0.55032825, -0.56705076]","[-0.34641114, -0.69955766, -0.69148165, -0.34738642]","[-43.689957, 46.310043, 136.31004, -133.68996]","[0, 0, 0, 0]","[array([ 1.9426855 , 53.96162   ,  7.        ,  7.        ,  0.24977821,
       -0.13016608,  1.8075509 ,  0.        ,  0.        ,  0.        ,
        0.        ,  0.        ,  0.        ,  0.        ,  0.        ],
      dtype=float32), array([ 2.0279539e+00, -2.6130852e+01,  7.0000000e+00,  7.0000000e+00,
        2.4921010e-01,  1.5004565e-08,  1.8075509e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00], dtype=float32), array([   1.6975467 , -112.27209   ,    7.        ,    7.        ,
          0.24977821,    0.13016605,    1.8075509 ,    0.        ,
          0.        ,    0.        ,    0.        ,    0.        ,
          0.        ,    0.        ,    0.        ], dtype=float32), array([1.6050936e+00, 1.4618924e+02, 2.0000000e+01, 2.0000000e+01,
       2.3782755e-01, 2.1397384e-13, 1.8075509e+00, 0.0000000e+00,
       0.0000000e+00, 0.0000000e+00, 0.0000000e+00, 0.0000000e+00,
       0.0000000e+00, 0.0000000e+00, 0.0000000e+00], dtype=float32)]","[array([ 0. , -0.1,  0. ]), array([ 0.1, -0.1,  0. ]), array([0.1, 0.1, 0. ]), array([ 0.1, -0.1,  0. ])]"
"[-2.8695447, -2.8695447, -2.8695447, -2.8695447]",0.01,False,38.5164680480957,"[1.0746598, 1.3375673, 0.92255396, 0.18093942]","[-43.689957, 46.310043, 136.31004, -133.68996]","[0, 0.0]",-0.7321203,-0.5201825,-43.689957,0,"[0.067043334, 0.64046293, 0.055830777, 0.6701229]","[-0.004152704566772969, -0.004131352938926747, -0.004130480485213361, -0.004116740062706348]",0.02908809669315815,0.02316427230834961,"[-0.9064891, -0.8986395, -0.5553899, -0.56783956]","[-0.35124645, -0.69449604, -0.6866464, -0.34821218]","[-43.689957, 46.310043, 136.31004, -133.68996]","[0, 0, 0, 0]","[array([ 1.9385754 , 54.128914  ,  7.        ,  7.        ,  0.24278358,
       -0.40342155,  1.8085438 ,  0.        ,  0.        ,  0.        ,
        0.        ,  0.        ,  0.        ,  0.        ,  0.        ],
      dtype=float32), array([ 2.0216718e+00, -2.6218225e+01,  7.0000000e+00,  7.0000000e+00,
        2.4106812e-01,  1.5443364e-08,  1.8085438e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00], dtype=float32), array([   1.700212  , -112.49038   ,    7.        ,    7.        ,
          0.24278358,    0.40342155,    1.8085438 ,    0.        ,
          0.        ,    0.        ,    0.        ,    0.        ,
          0.        ,    0.        ,    0.        ], dtype=float32), array([1.6060425e+00, 1.4621191e+02, 2.0000000e+01, 2.0000000e+01,
       2.3782755e-01, 2.0394382e-13, 1.8085438e+00, 0.0000000e+00,
       0.0000000e+00, 0.0000000e+00, 0.0000000e+00, 0.0000000e+00,
       0.0000000e+00, 0.0000000e+00, 0.0000000e+00], dtype=float32)]","[array([ 0. , -0.1,  0. ]), array([ 0.1, -0.1,  0. ]), array([0.1, 0.1, 0. ]), array([ 0.1, -0.1,  0. ])]"
"[-2.8697, -2.8697, -2.8697, -2.8697]",0.01,False,45.77434539794922,"[1.0706586, 1.3306245, 0.92048025, 0.18133573]","[-43.689957, 46.310043, 136.31004, -133.68996]","[0, 0.0]",-0.73291564,-0.52101505,-43.689957,0,"[0.067043334, 0.64046293, 0.055830777, 0.6701229]","[-0.004172516973031004, -0.00416395601346109, -0.004170054531673517, -0.004165546385925367]",0.0290740467607975,0.030582666397094727,"[-0.9014275, -0.8938042, -0.5604515, -0.5686349]","[-0.35608172, -0.6894344, -0.6818111, -0.34904474]","[-43.689957, 46.310043, 136.31004, -133.68996]","[0, 0, 0, 0]","[array([ 1.934482  , 54.29692   ,  7.        ,  7.        ,  0.23579492,
       -0.69517434,  1.809545  ,  0.        ,  0.        ,  0.        ,
        0.        ,  0.        ,  0.        ,  0.        ,  0.        ],
      dtype=float32), array([ 2.0153942e+00, -2.6306143e+01,  7.0000000e+00,  7.0000000e+00,
        2.3291671e-01,  1.5912928e-08,  1.8095450e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00], dtype=float32), array([   1.7029021 , -112.70799   ,    7.        ,    7.        ,
          0.23579492,    0.6951743 ,    1.809545  ,    0.        ,
          0.        ,    0.        ,    0.        ,    0.        ,
          0.        ,    0.        ,    0.        ], dtype=float32), array([1.6069996e+00, 1.4623474e+02, 2.0000000e+01, 2.0000000e+01,
       2.3782755e-01, 2.0394382e-13, 1.8095450e+00, 0.0000000e+00,
       0.0000000e+00, 0.0000000e+00, 0.0000000e+00, 0.0000000e+00,
       0.0000000e+00, 0.0000000e+00, 0.0000000e+00], dtype=float32)]","[array([ 0. , -0.1,  0. ]), array([ 0.1, -0.1,  0. ]), array([0.1, 0.1, 0. ]), array([ 0.1, -0.1,  0. ])]"
"[-2.869856, -2.869856, -2.869856, -2.869856]",0.01,False,5.859334945678711,"[1.0666883, 1.3236822, 0.9184552, 0.1817418]","[-43.689957, 46.310043, 136.31004, -133.68996]","[0, 0.0]",-0.7337175,-0.52185446,-43.689957,0,"[0.067043334, 0.64046293, 0.055830777, 0.6701229]","[-0.004168489987623203, -0.004168139860257769, -0.004168182557931277, -0.00416802884732792]",0.029073838144540787,0.038828372955322266,"[-0.8963659, -0.8889689, -0.56551313, -0.5694368]","[-0.36091703, -0.6843728, -0.6769758, -0.34988415]","[-43.689957, 46.310043, 136.31004, -133.68996]","[0, 0, 0, 0]","[array([ 1.9304053, 54.465637 ,  7.       ,  7.       ,  0.2288129,
       -1.007103 ,  1.8105547,  0.       ,  0.       ,  0.       ,
        0.       ,  0.       ,  0.       ,  0.       ,  0.       ],
      dtype=float32), array([ 2.0091217e+00, -2.6394611e+01,  7.0000000e+00,  7.0000000e+00,
        2.2475587e-01,  1.6416639e-08,  1.8105547e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00], dtype=float32), array([   1.7056165, -112.92491  ,    7.       ,    7.       ,
          0.2288129,    1.007103 ,    1.8105547,    0.       ,
          0.       ,    0.       ,    0.       ,    0.       ,
          0.       ,    0.       ,    0.       ], dtype=float32), array([1.6079648e+00, 1.4625774e+02, 2.0000000e+01, 2.0000000e+01,
       2.3782755e-01, 1.8722712e-13, 1.8105547e+00, 0.0000000e+00,
       0.0000000e+00, 0.0000000e+00, 0.0000000e+00, 0.0000000e+00,
       0.0000000e+00, 0.0000000e+00, 0.0000000e+00], dtype=float32)]","[array([ 0. , -0.1,  0. ]), array([ 0.1, -0.1,  0. ]), array([0.1, 0.1, 0. ]), array([ 0.1, -0.1,  0. ])]"
"[-2.8711357, -2.8711357, -2.8711357, -2.8711357]",0.01,False,6.009453296661377,"[1.0627493, 1.3167405, 0.91647905, 0.6685093]","[-43.689957, 46.310043, 136.31004, -133.68996]","[0, 0.0]",-0.7339629,-0.52211004,-43.689957,0,"[0.067043334, 0.64046293, 0.055830777, 0.6701229]","[-0.004168430208741469, -0.00416831065226142, -0.0041684045893517485, -0.00416831065226142]",0.02907368913292885,0.04635190963745117,"[-0.89130425, -0.8841336, -0.57057476, -0.5695578]","[-0.3657523, -0.67931116, -0.67214054, -0.3500123]","[-43.689957, 46.310043, 136.31004, -133.68996]","[0, 0, 0, 0]","[array([ 1.9263453 , 54.635067  ,  7.        ,  7.        ,  0.22181985,
       -1.1303997 ,  1.8108634 ,  0.        ,  0.        ,  0.        ,
        0.        ,  0.        ,  0.        ,  0.        ,  0.        ],
      dtype=float32), array([ 2.0028536e+00, -2.6483631e+01,  7.0000000e+00,  7.0000000e+00,
        2.1740152e-01,  2.3383848e-04,  1.8108634e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00], dtype=float32), array([   1.7083553 , -113.141136  ,    7.        ,    7.        ,
          0.22182162,    1.1303906 ,    1.8108634 ,    0.        ,
          0.        ,    0.        ,    0.        ,    0.        ,
          0.        ,    0.        ,    0.        ], dtype=float32), array([ 1.6081108e+00,  1.4626126e+02,  0.0000000e+00,  0.0000000e+00,
        2.3800565e-01, -4.6086762e-04,  1.8108634e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00], dtype=float32)]","[array([ 0. , -0.1,  0. ]), array([ 0.1, -0.1,  0. ]), array([0.1, 0.1, 0. ]), array([ 0.1, -0.1,  0. ])]"
"[-2.0, -2.0, -2.0, -2.0]",0.01,False,225.89012145996094,"[1.058842, 1.3097994, 0.91455233, 0.6685093]","[-43.689957, 46.310043, 136.31004, -133.68996]","[0, 0.0]",-0.7339629,-0.52211004,-43.689957,0,"[0.067043334, 0.64046293, 0.055830777, 0.6701229]","[-0.004168387509802196, -0.004168396049572642, -0.004168370430287616, -0.004168353350807896]",0.029073629528284073,0.05498075485229492,"[-0.8862426, -0.8792983, -0.5756364, -0.5695578]","[-0.3705876, -0.67424953, -0.66730523, -0.3500123]","[-43.689957, 46.310043, 136.31004, -133.68996]","[0, 0, 0, 0]","[array([ 1.9223024 , 54.805206  ,  7.        ,  7.        ,  0.21482125,
       -1.1672317 ,  1.8108634 ,  0.        ,  0.        ,  0.        ,
        0.        ,  0.        ,  0.        ,  0.        ,  0.        ],
      dtype=float32), array([ 1.9965907e+00, -2.6573212e+01,  7.0000000e+00,  7.0000000e+00,
        2.1040152e-01,  2.4161821e-04,  1.8108634e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00], dtype=float32), array([   1.7111185 , -113.356674  ,    7.        ,    7.        ,
          0.21482302,    1.167222  ,    1.8108634 ,    0.        ,
          0.        ,    0.        ,    0.        ,    0.        ,
          0.        ,    0.        ,    0.        ], dtype=float32), array([ 1.6081108e+00,  1.4626126e+02,  0.0000000e+00,  0.0000000e+00,
        2.3800565e-01, -4.6086762e-04,  1.8108634e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00], dtype=float32)]","[array([ 0. , -0.1,  0. ]), array([ 0.1, -0.1,  0. ]), array([0.1, 0.1, 0. ]), array([0., 0., 0.])]"
"[-2.0, -2.0, -2.0, -2.0]",0.01,False,57.89607238769531,"[1.0549664, 1.3083366, 0.91267514, 0.6685]","[-43.689957, 46.310043, 136.31004, -133.68996]","[0, 0.0]",-0.73391354,-0.52205867,-43.689957,0,"[0.067043334, 0.64046293, 0.055830777, 0.6701229]","[-0.004168370430287616, -0.004168361890543371, -0.0041683191919532625, -0.004168370430287616]",0.029073748737573624,0.06306242942810059,"[-0.881181, -0.8782802, -0.58069795, -0.56955117]","[-0.3754229, -0.67318153, -0.6624699, -0.35000542]","[-43.689957, 46.310043, 136.31004, -133.68996]","[0, 0, 0, 0]","[array([ 1.9182764 , 54.976067  ,  7.        ,  7.        ,  0.20782144,
       -1.1868963 ,  1.8108013 ,  0.        ,  0.        ,  0.        ,
        0.        ,  0.        ,  0.        ,  0.        ,  0.        ],
      dtype=float32), array([ 1.9952719e+00, -2.6592205e+01,  7.0000000e+00,  7.0000000e+00,
        2.0899726e-01, -2.2828177e-04,  1.8108013e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00], dtype=float32), array([   1.7139057 , -113.5715    ,    7.        ,    7.        ,
          0.20782286,    1.1868883 ,    1.8108013 ,    0.        ,
          0.        ,    0.        ,    0.        ,    0.        ,
          0.        ,    0.        ,    0.        ], dtype=float32), array([ 1.6081028e+00,  1.4626106e+02,  0.0000000e+00,  0.0000000e+00,
        2.3794395e-01, -4.2636073e-04,  1.8108013e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00], dtype=float32)]","[array([ 0. , -0.1,  0. ]), array([ 0.1, -0.1,  0. ]), array([0.1, 0.1, 0. ]), array([0., 0., 0.])]"
"[-2.0, -2.0, -2.0, -2.0]",0.01,False,19.929533004760742,"[1.0511234, 1.3083366, 0.91084796, 0.6685]","[-43.689957, 46.310043, 136.31004, -133.68996]","[0, 0.0]",-0.73391354,-0.52205867,-43.689957,0,"[0.067043334, 0.64046293, 0.055830777, 0.6701229]","[-0.0041684045893517485, -0.0041684045893517485, -0.0041683789700405205, -0.004168361890543371]",0.029073718935251236,0.07090353965759277,"[-0.8761194, -0.8782802, -0.5857596, -0.56955117]","[-0.38025817, -0.67318153, -0.6576347, -0.35000542]","[-43.689957, 46.310043, 136.31004, -133.68996]","[0, 0, 0, 0]","[array([ 1.9142675 , 55.147644  ,  7.        ,  7.        ,  0.20082301,
       -1.2282646 ,  1.8108013 ,  0.        ,  0.        ,  0.        ,
        0.        ,  0.        ,  0.        ,  0.        ,  0.        ],
      dtype=float32), array([ 1.9952719e+00, -2.6592205e+01,  7.0000000e+00,  7.0000000e+00,
        2.0899726e-01, -2.2828150e-04,  1.8108013e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00], dtype=float32), array([   1.7167169 , -113.78564   ,    7.        ,    7.        ,
          0.20082441,    1.2282559 ,    1.8108013 ,    0.        ,
          0.        ,    0.        ,    0.        ,    0.        ,
          0.        ,    0.        ,    0.        ], dtype=float32), array([ 1.6081028e+00,  1.4626106e+02,  0.0000000e+00,  0.0000000e+00,
        2.3794395e-01, -4.2636076e-04,  1.8108013e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00], dtype=float32)]","[array([ 0. , -0.1,  0. ]), array([ 0.1, -0.1,  0. ]), array([0.1, 0.1, 0. ]), array([0., 0., 0.])]"
"[-2.0, -2.0, -2.0, -2.0]",0.01,False,17.69242286682129,"[1.047313, 1.1065936, 0.90907097, 0.6685]","[-43.689957, 46.310043, 136.31004, -133.68996]","[0, 0.0]",-0.73391354,-0.52205867,-43.689957,0,"[0.067043334, 0.64046293, 0.055830777, 0.6701229]","[-0.004168396049572642, -0.004168370430287616, -0.004168353350807896, -0.0041683789700405205]",0.02907365933060646,0.0786740779876709,"[-0.87105775, -0.8782802, -0.5908212, -0.56955117]","[-0.38509348, -0.67318153, -0.65279937, -0.35000542]","[-43.689957, 46.310043, 136.31004, -133.68996]","[0, 0, 0, 0]","[array([ 1.9102759 , 55.31994   ,  7.        ,  7.        ,  0.19382468,
       -1.2726201 ,  1.8108013 ,  0.        ,  0.        ,  0.        ,
        0.        ,  0.        ,  0.        ,  0.        ,  0.        ],
      dtype=float32), array([ 1.9952719e+00, -2.6592205e+01,  0.0000000e+00,  0.0000000e+00,
        2.0899726e-01, -2.2828157e-04,  1.8108013e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00], dtype=float32), array([   1.719552  , -113.99907   ,    7.        ,    7.        ,
          0.19382608,    1.2726108 ,    1.8108013 ,    0.        ,
          0.        ,    0.        ,    0.        ,    0.        ,
          0.        ,    0.        ,    0.        ], dtype=float32), array([ 1.6081028e+00,  1.4626106e+02,  0.0000000e+00,  0.0000000e+00,
        2.3794395e-01, -4.2636078e-04,  1.8108013e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00], dtype=float32)]","[array([ 0. , -0.1,  0. ]), array([ 0.1, -0.1,  0. ]), array([0.1, 0.1, 0. ]), array([0., 0., 0.])]"
