reward,epsilon,termination,loss,force magnitude,force angle,average force vector,cyl_x_pos,cyl_y_pos,cyl_angle,gate_stats,obstacle_stats,intention_reward,intention_heading,run_time,robots_x_pos,robots_y_pos,robot_angle,robot_failures,env_observations,agent_actions
"[-2.0, -2.0, -2.0, -2.0]",0.01,False,88.804443359375,"[0.89135283, 1.2092354, 0.8666976, 0.08496528]","[-142.75131, -52.75131, 37.24869, 127.24869]","[0, 0.0]",-0.43428364,0.6100109,-142.75131,0,"[0.047621742, -1.0599002, 0.05577099, 0.30440053]","[0.0, 0.0, 0.0, 0.0]",0.03018536977469921,0.007148265838623047,"[-0.22988465, -0.5897049, -0.63868266, -0.28427964]","[0.7654321, 0.8144099, 0.45458964, 0.41273624]","[-142.75131, -52.75131, 37.24869, 127.24869]","[0, 0, 0, 0]","[array([ 1.4486209e+00,  1.1085479e+02,  7.0000000e+00,  7.0000000e+00,
        2.5677755e-01, -5.8525835e-13,  1.5586157e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00], dtype=float32), array([ 1.7861761e+00,  2.5625130e+01,  7.0000000e+00,  7.0000000e+00,
        2.5677755e-01, -4.7490051e-08,  1.5586157e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00], dtype=float32), array([ 1.7005683e+00, -5.2753326e+01,  7.0000000e+00,  7.0000000e+00,
        2.5677755e-01,  4.3039403e-09,  1.5586157e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00], dtype=float32), array([ 1.3489720e+00, -1.4506483e+02,  2.0000000e+01,  2.0000000e+01,
        2.4782756e-01, -1.4649715e-11,  1.5586157e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00], dtype=float32)]","[array([ 0.1, -0.1,  0. ]), array([ 0.1, -0.1,  0. ]), array([0. , 0.1, 0. ]), array([0. , 0.1, 0. ])]"
"[-2.8686264, -2.8686264, -2.8686264, -2.8686264]",0.01,False,16.18170928955078,"[0.8875706, 1.2022368, 0.863189, 0.07486828]","[-142.75131, -52.75131, 37.24869, 127.24869]","[0, 0.0]",-0.43462712,0.6104626,-142.75131,0,"[0.047621742, -1.0599002, 0.05577099, 0.30440053]","[-0.0044930087819561315, -0.004159530068079342, -0.00418107761841735, -0.0022550800023025674]",0.029137903824448586,0.014520883560180664,"[-0.23545676, -0.585468, -0.6331105, -0.29067585]","[0.7611952, 0.8088378, 0.45882657, 0.4211481]","[-142.75131, -52.75131, 37.24869, 127.24869]","[0, 0, 0, 0]","[array([  1.4511276 , 111.11307   ,   7.        ,   7.        ,
         0.24977821,  -0.13016608,   1.5591086 ,   0.        ,
         0.        ,   0.        ,   0.        ,   0.        ,
         0.        ,   0.        ,   0.        ], dtype=float32), array([ 1.7798672e+00,  2.5722584e+01,  7.0000000e+00,  7.0000000e+00,
        2.4921010e-01, -4.8826021e-08,  1.5591086e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00], dtype=float32), array([  1.6963407 , -52.941536  ,   7.        ,   7.        ,
         0.24977821,   0.13016608,   1.5591086 ,   0.        ,
         0.        ,   0.        ,   0.        ,   0.        ,
         0.        ,   0.        ,   0.        ], dtype=float32), array([ 1.3576486e+00, -1.4532022e+02,  2.0000000e+01,  2.0000000e+01,
        2.3782755e-01, -1.5285757e-11,  1.5591086e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00], dtype=float32)]","[array([ 0. , -0.1,  0. ]), array([ 0. , -0.1,  0. ]), array([ 0.1, -0.1,  0. ]), array([ 0.1, -0.1,  0. ])]"
"[-2.8688061, -2.8688061, -2.8688061, -2.8688061]",0.01,False,8.075956344604492,"[0.8838276, 1.1952381, 0.85972303, 0.07378503]","[-142.75131, -52.75131, 37.24869, 127.24869]","[0, 0.0]",-0.43531832,0.61137164,-142.75131,0,"[0.047621742, -1.0599002, 0.05577099, 0.30440053]","[-0.00418680830078233, -0.004164576441409551, -0.0041610012116579664, -0.0041445061268686745]",0.02922922931611538,0.0216064453125,"[-0.24102888, -0.58123106, -0.62753844, -0.29136708]","[0.7569583, 0.8032657, 0.4630635, 0.42205712]","[-142.75131, -52.75131, 37.24869, 127.24869]","[0, 0, 0, 0]","[array([  1.4536638 , 111.37045   ,   7.        ,   7.        ,
         0.24278358,  -0.40342155,   1.5601007 ,   0.        ,
         0.        ,   0.        ,   0.        ,   0.        ,
         0.        ,   0.        ,   0.        ], dtype=float32), array([ 1.7735635e+00,  2.5820730e+01,  7.0000000e+00,  7.0000000e+00,
        2.4106812e-01, -5.0254371e-08,  1.5601007e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00], dtype=float32), array([  1.6921315 , -53.130684  ,   7.        ,   7.        ,
         0.24278358,   0.40342155,   1.5601007 ,   0.        ,
         0.        ,   0.        ,   0.        ,   0.        ,
         0.        ,   0.        ,   0.        ], dtype=float32), array([ 1.3585880e+00, -1.4534763e+02,  2.0000000e+01,  2.0000000e+01,
        2.3782755e-01, -1.5279070e-11,  1.5601007e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00], dtype=float32)]","[array([ 0. , -0.1,  0. ]), array([ 0. , -0.1,  0. ]), array([ 0.1, -0.1,  0. ]), array([ 0.1, -0.1,  0. ])]"
"[-2.8689868, -2.8689868, -2.8689868, -2.8689868]",0.01,False,47.227664947509766,"[0.8801244, 1.1882395, 0.85630023, 0.072694644]","[-142.75131, -52.75131, 37.24869, 127.24869]","[0, 0.0]",-0.43601525,0.6122882,-142.75131,0,"[0.047621742, -1.0599002, 0.05577099, 0.30440053]","[-0.004213075969502378, -0.0042025965796673725, -0.004204463919475598, -0.004183835257728141]",0.0291894618421793,0.029099464416503906,"[-0.24660099, -0.5769941, -0.6219663, -0.29206398]","[0.75272137, 0.79769355, 0.46730044, 0.4229737]","[-142.75131, -52.75131, 37.24869, 127.24869]","[0, 0, 0, 0]","[array([  1.4562292 , 111.62693   ,   7.        ,   7.        ,
         0.23579492,  -0.69517434,   1.5611011 ,   0.        ,
         0.        ,   0.        ,   0.        ,   0.        ,
         0.        ,   0.        ,   0.        ], dtype=float32), array([ 1.7672650e+00,  2.5919579e+01,  7.0000000e+00,  7.0000000e+00,
        2.3291671e-01, -5.1782816e-08,  1.5611011e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00], dtype=float32), array([  1.687941  , -53.32077   ,   7.        ,   7.        ,
         0.23579492,   0.69517434,   1.5611011 ,   0.        ,
         0.        ,   0.        ,   0.        ,   0.        ,
         0.        ,   0.        ,   0.        ], dtype=float32), array([ 1.3595352e+00, -1.4537521e+02,  2.0000000e+01,  2.0000000e+01,
        2.3782755e-01, -1.5235606e-11,  1.5611011e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00], dtype=float32)]","[array([ 0. , -0.1,  0. ]), array([ 0. , -0.1,  0. ]), array([ 0.1, -0.1,  0. ]), array([ 0.1, -0.1,  0. ])]"
"[-2.8691688, -2.8691688, -2.8691688, -2.8691688]",0.01,False,126.14653015136719,"[0.8764614, 1.1812408, 0.8529212, 0.07159726]","[-142.75131, -52.75131, 37.24869, 127.24869]","[0, 0.0]",-0.4367179,0.6132122,-142.75131,0,"[0.047621742, -1.0599002, 0.05577099, 0.30440053]","[-0.004201627698482646, -0.004201242427705032, -0.004201269219261117, -0.004200993806130482]",0.02918931655585766,0.03640484809875488,"[-0.2521731, -0.5727572, -0.6163942, -0.29276663]","[0.74848443, 0.79212147, 0.47153738, 0.42389774]","[-142.75131, -52.75131, 37.24869, 127.24869]","[0, 0, 0, 0]","[array([  1.4588237, 111.88251  ,   7.       ,   7.       ,   0.2288129,
        -1.007103 ,   1.56211  ,   0.       ,   0.       ,   0.       ,
         0.       ,   0.       ,   0.       ,   0.       ,   0.       ],
      dtype=float32), array([ 1.7609718e+00,  2.6019131e+01,  7.0000000e+00,  7.0000000e+00,
        2.2475587e-01, -5.3422394e-08,  1.5621099e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00], dtype=float32), array([  1.6837689, -53.511806 ,   7.       ,   7.       ,   0.2288129,
         1.007103 ,   1.56211  ,   0.       ,   0.       ,   0.       ,
         0.       ,   0.       ,   0.       ,   0.       ,   0.       ],
      dtype=float32), array([ 1.3604907e+00, -1.4540298e+02,  2.0000000e+01,  2.0000000e+01,
        2.3782755e-01, -1.5228919e-11,  1.5621099e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00], dtype=float32)]","[array([ 0. , -0.1,  0. ]), array([ 0. , -0.1,  0. ]), array([ 0.1, -0.1,  0. ]), array([ 0.1, -0.1,  0. ])]"
"[-2.870459, -2.870459, -2.870459, -2.870459]",0.01,False,52.2845458984375,"[0.8728392, 1.1742423, 0.84958637, 0.51534754]","[-142.75131, -52.75131, 37.24869, 127.24869]","[0, 0.0]",-0.43693307,0.61349374,-142.75131,0,"[0.047621742, -1.0599002, 0.05577099, 0.30440053]","[-0.004201585901912996, -0.004201464264358745, -0.004201499630162586, -0.004201233854425057]",0.02918877638876438,0.04350566864013672,"[-0.2577452, -0.56852025, -0.6108221, -0.2928725]","[0.7442475, 0.7865493, 0.4757743, 0.42403865]","[-142.75131, -52.75131, 37.24869, 127.24869]","[0, 0, 0, 0]","[array([  1.461447  , 112.13717   ,   7.        ,   7.        ,
         0.22182162,  -1.1303906 ,   1.5624183 ,   0.        ,
         0.        ,   0.        ,   0.        ,   0.        ,
         0.        ,   0.        ,   0.        ], dtype=float32), array([ 1.7546840e+00,  2.6119400e+01,  7.0000000e+00,  7.0000000e+00,
        2.1740152e-01, -2.3387668e-04,  1.5624183e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00], dtype=float32), array([  1.6796157 , -53.703785  ,   7.        ,   7.        ,
         0.22181985,   1.1303997 ,   1.5624183 ,   0.        ,
         0.        ,   0.        ,   0.        ,   0.        ,
         0.        ,   0.        ,   0.        ], dtype=float32), array([ 1.3606352e+00, -1.4540724e+02,  0.0000000e+00,  0.0000000e+00,
        2.3800565e-01,  4.6086760e-04,  1.5624183e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00], dtype=float32)]","[array([ 0. , -0.1,  0. ]), array([ 0. , -0.1,  0. ]), array([ 0.1, -0.1,  0. ]), array([ 0.1, -0.1,  0. ])]"
"[-2.0, -2.0, -2.0, -2.0]",0.01,False,7.234085559844971,"[0.8692583, 1.1672436, 0.8462963, 0.51251066]","[-142.75131, -52.75131, 37.24869, 127.24869]","[0, 0.0]",-0.43693393,0.6134949,-142.75131,0,"[0.047621742, -1.0599002, 0.05577099, 0.30440053]","[-0.004201430506230119, -0.004201421396917038, -0.004201387638960163, -0.004201447653199186]",0.029188627377152443,0.05077981948852539,"[-0.26331732, -0.5642833, -0.60525, -0.29291564]","[0.74001056, 0.78097725, 0.48001122, 0.4240956]","[-142.75131, -52.75131, 37.24869, 127.24869]","[0, 0, 0, 0]","[array([  1.4640992 , 112.390915  ,   7.        ,   7.        ,
         0.21482307,  -1.1675985 ,   1.5624197 ,   0.        ,
         0.        ,   0.        ,   0.        ,   0.        ,
         0.        ,   0.        ,   0.        ], dtype=float32), array([ 1.7484015e+00,  2.6220388e+01,  7.0000000e+00,  7.0000000e+00,
        2.1040010e-01, -2.4436621e-04,  1.5624197e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00], dtype=float32), array([  1.6754816 , -53.896713  ,   7.        ,   7.        ,
         0.21482126,   1.1676083 ,   1.5624197 ,   0.        ,
         0.        ,   0.        ,   0.        ,   0.        ,
         0.        ,   0.        ,   0.        ], dtype=float32), array([ 1.3606939e+00, -1.4540895e+02,  1.0000000e-01,  1.0000000e-01,
        2.3793562e-01,  4.9526832e-04,  1.5624197e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00], dtype=float32)]","[array([ 0. , -0.1,  0. ]), array([ 0.1, -0.1,  0. ]), array([-0.1, -0.1,  0. ]), array([0.1, 0.1, 0. ])]"
"[-2.0, -2.0, -2.0, -2.0]",0.01,False,44.037681579589844,"[0.86571914, 1.1658103, 0.84305155, 0.5095711]","[-142.75131, -52.75131, 37.24869, 127.24869]","[0, 0.0]",-0.4369149,0.6134698,-142.75131,0,"[0.047621742, -1.0599002, 0.05577099, 0.30440053]","[-0.004201387638960163, -0.0042014133592959135, -0.004201404785841967, -0.00420139621239668]",0.029188627377152443,0.05831289291381836,"[-0.26888943, -0.5634146, -0.59967786, -0.29289654]","[0.7357736, 0.77983683, 0.48424816, 0.4240706]","[-142.75131, -52.75131, 37.24869, 127.24869]","[0, 0, 0, 0]","[array([  1.4667798 , 112.64373   ,   7.        ,   7.        ,
         0.20782392,  -1.1982418 ,   1.5623922 ,   0.        ,
         0.        ,   0.        ,   0.        ,   0.        ,
         0.        ,   0.        ,   0.        ], dtype=float32), array([ 1.7471149e+00,  2.6241123e+01,  7.0000000e+00,  7.0000000e+00,
        2.0899799e-01, -5.9043535e-04,  1.5623922e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00], dtype=float32), array([  1.6713663, -54.090595 ,   7.       ,   7.       ,   0.2078221,
         1.1982522,   1.5623922,   0.       ,   0.       ,   0.       ,
         0.       ,   0.       ,   0.       ,   0.       ,   0.       ],
      dtype=float32), array([ 1.3606679e+00, -1.4540820e+02,  2.0000000e-01,  2.0000000e-01,
        2.3793557e-01,  5.1056501e-04,  1.5623922e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00], dtype=float32)]","[array([ 0. , -0.1,  0. ]), array([ 0.1, -0.1,  0. ]), array([ 0.1, -0.1,  0. ]), array([0.1, 0.1, 0. ])]"
"[-2.0, -2.0, -2.0, -2.0]",0.01,False,9.4828519821167,"[0.86222225, 1.1658103, 0.83985263, 0.5066629]","[-142.75131, -52.75131, 37.24869, 127.24869]","[0, 0.0]",-0.4369149,0.6134698,-142.75131,0,"[0.047621742, -1.0599002, 0.05577099, 0.30440053]","[-0.004201387638960163, -0.004201404785841967, -0.0042014133592959135, -0.004201405321682561]",0.02918880619108677,0.06589627265930176,"[-0.27446154, -0.5634146, -0.5941058, -0.29289654]","[0.7315367, 0.77983683, 0.4884851, 0.4240706]","[-142.75131, -52.75131, 37.24869, 127.24869]","[0, 0, 0, 0]","[array([  1.4694891, 112.89563  ,   7.       ,   7.       ,   0.2008255,
        -1.2400048,   1.5623922,   0.       ,   0.       ,   0.       ,
         0.       ,   0.       ,   0.       ,   0.       ,   0.       ],
      dtype=float32), array([ 1.7471149e+00,  2.6241123e+01,  7.0000000e+00,  7.0000000e+00,
        2.0899799e-01, -5.9021648e-04,  1.5623922e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00], dtype=float32), array([  1.6672705, -54.285435 ,   7.       ,   7.       ,   0.2008237,
         1.240016 ,   1.5623922,   0.       ,   0.       ,   0.       ,
         0.       ,   0.       ,   0.       ,   0.       ,   0.       ],
      dtype=float32), array([ 1.3606679e+00, -1.4540820e+02,  3.0000001e-01,  3.0000001e-01,
        2.3793557e-01,  5.1597925e-04,  1.5623922e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00], dtype=float32)]","[array([ 0. , -0.1,  0. ]), array([ 0.1, -0.1,  0. ]), array([ 0.1, -0.1,  0. ]), array([0.1, 0.1, 0. ])]"
"[-2.0, -2.0, -2.0, -2.0]",0.01,False,137.39097595214844,"[0.8587683, 0.9620714, 0.83669996, 0.5037548]","[-142.75131, -52.75131, 37.24869, 127.24869]","[0, 0.0]",-0.4369149,0.6134698,-142.75131,0,"[0.047621742, -1.0599002, 0.05577099, 0.30440053]","[-0.004201439079710267, -0.004201404785841967, -0.004201404785841967, -0.004201421932758631]",0.02918868698179722,0.07310342788696289,"[-0.28003365, -0.5634146, -0.58853364, -0.29289654]","[0.72729975, 0.77983683, 0.49272203, 0.4240706]","[-142.75131, -52.75131, 37.24869, 127.24869]","[0, 0, 0, 0]","[array([  1.4722266, 113.14659  ,   7.       ,   7.       ,   0.1938272,
        -1.2847837,   1.5623922,   0.       ,   0.       ,   0.       ,
         0.       ,   0.       ,   0.       ,   0.       ,   0.       ],
      dtype=float32), array([ 1.7471149e+00,  2.6241123e+01,  0.0000000e+00,  0.0000000e+00,
        2.0899799e-01, -5.9021567e-04,  1.5623922e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00], dtype=float32), array([  1.663194  , -54.481228  ,   7.        ,   7.        ,
         0.19382538,   1.2847956 ,   1.5623922 ,   0.        ,
         0.        ,   0.        ,   0.        ,   0.        ,
         0.        ,   0.        ,   0.        ], dtype=float32), array([ 1.3606679e+00, -1.4540820e+02,  4.0000001e-01,  4.0000001e-01,
        2.3793557e-01,  5.1602925e-04,  1.5623922e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00], dtype=float32)]","[array([ 0. , -0.1,  0. ]), array([ 0.1, -0.1,  0. ]), array([ 0.1, -0.1,  0. ]), array([0.1, 0.1, 0. ])]"
