reward,epsilon,termination,loss,force magnitude,force angle,average force vector,cyl_x_pos,cyl_y_pos,cyl_angle,gate_stats,obstacle_stats,intention_reward,intention_heading,run_time,robots_x_pos,robots_y_pos,robot_angle,robot_failures,env_observations,agent_actions
"[-2.0, -2.0, -2.0, -2.0]",0.01,False,10.848947525024414,"[0.74929965, 0.12698425, 0.7436907, 1.4175593]","[117.737854, -152.26215, -62.262146, 27.737854]","[0, 0.0]",-0.5178457,-0.27744737,117.737854,0,"[0.066927716, 0.80456924, 0.052250266, -0.9832877]","[0.0, 0.0, 0.0, 0.0]",0.13048334419727325,0.0070421695709228516,"[-0.3983345, -0.29057539, -0.6373569, -0.7371945]","[-0.50471765, -0.15793619, -0.050177056, -0.39279297]","[117.737854, -152.26215, -62.262146, 27.737854]","[0, 0, 0, 0]","[array([ 1.4866335e+00, -9.7891212e+01,  7.0000000e+00,  7.0000000e+00,
        2.5677755e-01,  9.6923739e-13,  1.5429947e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00], dtype=float32), array([1.3002033e+00, 1.5923912e+02, 7.0000000e+00, 7.0000000e+00,
       2.5677755e-01, 1.4894670e-12, 1.5429947e+00, 0.0000000e+00,
       0.0000000e+00, 0.0000000e+00, 0.0000000e+00, 0.0000000e+00,
       0.0000000e+00, 0.0000000e+00, 0.0000000e+00], dtype=float32), array([1.6381255e+00, 6.4017433e+01, 7.0000000e+00, 7.0000000e+00,
       2.5677755e-01, 1.7898377e-12, 1.5429947e+00, 0.0000000e+00,
       0.0000000e+00, 0.0000000e+00, 0.0000000e+00, 0.0000000e+00,
       0.0000000e+00, 0.0000000e+00, 0.0000000e+00], dtype=float32), array([ 1.7810477e+00, -1.4997079e+01,  2.0000000e+01,  2.0000000e+01,
        2.4782756e-01, -1.2031632e-12,  1.5429947e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00], dtype=float32)]","[array([-0.1, -0.1,  0. ]), array([-0.1, -0.1,  0. ]), array([-0.1,  0.1,  0. ]), array([-0.1, -0.1,  0. ])]"
"[-1.0456835, -1.0456835, -1.0456835, -1.0456835]",0.01,False,8.827093124389648,"[0.7449748, 0.13397999, 0.7394191, 1.4069918]","[117.737854, -152.26215, -62.262146, 27.737854]","[0, 0.0]",-0.51734346,-0.27718326,117.737854,0,"[0.066927716, 0.80456924, 0.052250266, -0.9832877]","[-0.0828494895293238, -0.07933863635572014, -0.07999874940909091, -0.07701736353060085]",0.13152146339416504,0.01434016227722168,"[-0.4015925, -0.296771, -0.6340989, -0.7278414]","[-0.49852207, -0.16119416, -0.05637266, -0.3878746]","[117.737854, -152.26215, -62.262146, 27.737854]","[0, 0, 0, 0]","[array([  1.4876108 , -98.158264  ,   7.        ,   7.        ,
         0.24977821,  -0.13016608,   1.5424532 ,   0.        ,
         0.        ,   0.        ,   0.        ,   0.        ,
         0.        ,   0.        ,   0.        ], dtype=float32), array([1.3067511e+00, 1.5934792e+02, 7.0000000e+00, 7.0000000e+00,
       2.4921010e-01, 1.5283145e-12, 1.5424532e+00, 0.0000000e+00,
       0.0000000e+00, 0.0000000e+00, 0.0000000e+00, 0.0000000e+00,
       0.0000000e+00, 0.0000000e+00, 0.0000000e+00], dtype=float32), array([ 1.6350709 , 64.23794   ,  7.        ,  7.        ,  0.24977821,
        0.13016608,  1.5424532 ,  0.        ,  0.        ,  0.        ,
        0.        ,  0.        ,  0.        ,  0.        ,  0.        ],
      dtype=float32), array([ 1.7708423e+00, -1.5085555e+01,  2.0000000e+01,  2.0000000e+01,
        2.3782755e-01, -1.2570963e-12,  1.5424532e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00], dtype=float32)]","[array([-0.1, -0.1,  0. ]), array([ 0. , -0.1,  0. ]), array([-0.1,  0.1,  0. ]), array([-0.1, -0.1,  0. ])]"
"[-1.0457497, -1.0457497, -1.0457497, -1.0457497]",0.01,False,3.285536766052246,"[0.74069077, 0.14097616, 0.7351893, 1.4058499]","[117.737854, -152.26215, -62.262146, 27.737854]","[0, 0.0]",-0.5163327,-0.27665174,117.737854,0,"[0.066927716, 0.80456924, 0.052250266, -0.9832877]","[-0.0841541456071686, -0.0841404055527677, -0.08416999217247412, -0.08416423987354738]",0.13145866990089417,0.02231287956237793,"[-0.40485048, -0.3029666, -0.6308409, -0.7268306]","[-0.49232647, -0.16445215, -0.06256826, -0.38734308]","[117.737854, -152.26215, -62.262146, 27.737854]","[0, 0, 0, 0]","[array([  1.4886203 , -98.424965  ,   7.        ,   7.        ,
         0.24278358,  -0.40342155,   1.5413634 ,   0.        ,
         0.        ,   0.        ,   0.        ,   0.        ,
         0.        ,   0.        ,   0.        ], dtype=float32), array([1.3133037e+00, 1.5945561e+02, 7.0000000e+00, 7.0000000e+00,
       2.4106812e-01, 1.5832312e-12, 1.5413634e+00, 0.0000000e+00,
       0.0000000e+00, 0.0000000e+00, 0.0000000e+00, 0.0000000e+00,
       0.0000000e+00, 0.0000000e+00, 0.0000000e+00], dtype=float32), array([ 1.6320407 , 64.45926   ,  7.        ,  7.        ,  0.24278358,
        0.40342155,  1.5413634 ,  0.        ,  0.        ,  0.        ,
        0.        ,  0.        ,  0.        ,  0.        ,  0.        ],
      dtype=float32), array([ 1.7697397e+00, -1.5095178e+01,  2.0000000e+01,  2.0000000e+01,
        2.3782755e-01, -1.2570963e-12,  1.5413634e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00], dtype=float32)]","[array([-0.1, -0.1,  0. ]), array([ 0. , -0.1,  0. ]), array([-0.1,  0.1,  0. ]), array([-0.1, -0.1,  0. ])]"
"[-1.0458165, -1.0458165, -1.0458165, -1.0458165]",0.01,False,5.453701019287109,"[0.7364484, 0.1479727, 0.73100203, 1.4046985]","[117.737854, -152.26215, -62.262146, 27.737854]","[0, 0.0]",-0.5153136,-0.27611583,117.737854,0,"[0.066927716, 0.80456924, 0.052250266, -0.9832877]","[-0.08407495296447909, -0.08399155172356831, -0.08404391706931225, -0.08398563624698252]",0.13140851259231567,0.0296018123626709,"[-0.40810847, -0.3091622, -0.6275829, -0.72581154]","[-0.48613086, -0.16771014, -0.06876387, -0.38680717]","[117.737854, -152.26215, -62.262146, 27.737854]","[0, 0, 0, 0]","[array([  1.4896619 , -98.6913    ,   7.        ,   7.        ,
         0.23579492,  -0.69517434,   1.5402647 ,   0.        ,
         0.        ,   0.        ,   0.        ,   0.        ,
         0.        ,   0.        ,   0.        ], dtype=float32), array([1.3198607e+00, 1.5956226e+02, 7.0000000e+00, 7.0000000e+00,
       2.3291671e-01, 1.6352258e-12, 1.5402647e+00, 0.0000000e+00,
       0.0000000e+00, 0.0000000e+00, 0.0000000e+00, 0.0000000e+00,
       0.0000000e+00, 0.0000000e+00, 0.0000000e+00], dtype=float32), array([ 1.6290349 , 64.681404  ,  7.        ,  7.        ,  0.23579492,
        0.69517434,  1.5402647 ,  0.        ,  0.        ,  0.        ,
        0.        ,  0.        ,  0.        ,  0.        ,  0.        ],
      dtype=float32), array([ 1.7686280e+00, -1.5104891e+01,  2.0000000e+01,  2.0000000e+01,
        2.3782755e-01, -1.2570963e-12,  1.5402647e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00], dtype=float32)]","[array([-0.1, -0.1,  0. ]), array([ 0. , -0.1,  0. ]), array([-0.1,  0.1,  0. ]), array([-0.1, -0.1,  0. ])]"
"[-1.0458841, -1.0458841, -1.0458841, -1.0458841]",0.01,False,19.016645431518555,"[0.73224837, 0.15496954, 0.7268581, 1.4035376]","[117.737854, -152.26215, -62.262146, 27.737854]","[0, 0.0]",-0.51428616,-0.27557555,117.737854,0,"[0.066927716, 0.80456924, 0.052250266, -0.9832877]","[-0.0840117221791491, -0.08401061405863364, -0.08401179730621666, -0.08401089578352594]",0.1314091980457306,0.03698444366455078,"[-0.41136646, -0.3153578, -0.6243249, -0.7247841]","[-0.47993526, -0.17096813, -0.07495947, -0.3862669]","[117.737854, -152.26215, -62.262146, 27.737854]","[0, 0, 0, 0]","[array([  1.4907358, -98.95725  ,   7.       ,   7.       ,   0.2288129,
        -1.007103 ,   1.539157 ,   0.       ,   0.       ,   0.       ,
         0.       ,   0.       ,   0.       ,   0.       ,   0.       ],
      dtype=float32), array([1.3264223e+00, 1.5966785e+02, 7.0000000e+00, 7.0000000e+00,
       2.2475587e-01, 1.7016761e-12, 1.5391570e+00, 0.0000000e+00,
       0.0000000e+00, 0.0000000e+00, 0.0000000e+00, 0.0000000e+00,
       0.0000000e+00, 0.0000000e+00, 0.0000000e+00], dtype=float32), array([ 1.6260537, 64.90436  ,  7.       ,  7.       ,  0.2288129,
        1.007103 ,  1.539157 ,  0.       ,  0.       ,  0.       ,
        0.       ,  0.       ,  0.       ,  0.       ,  0.       ],
      dtype=float32), array([ 1.7675073e+00, -1.5114697e+01,  2.0000000e+01,  2.0000000e+01,
        2.3782755e-01, -1.2570963e-12,  1.5391570e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00], dtype=float32)]","[array([-0.1, -0.1,  0. ]), array([ 0. , -0.1,  0. ]), array([-0.1,  0.1,  0. ]), array([-0.1, -0.1,  0. ])]"
"[-1.0466578, -1.0466578, -1.0466578, -1.0466578]",0.01,False,3.6375534534454346,"[0.7280914, 0.16196667, 0.7227582, 0.8211118]","[117.737854, -152.26215, -62.262146, 27.737854]","[0, 0.0]",-0.51397294,-0.27540985,117.737854,0,"[0.066927716, 0.80456924, 0.052250266, -0.9832877]","[-0.08401258614236495, -0.08401068918522747, -0.08401200390581798, -0.08401085822018095]",0.13140827417373657,0.0441431999206543,"[-0.41462445, -0.3215534, -0.6210669, -0.7246276]","[-0.47373965, -0.17422612, -0.08115508, -0.38618577]","[117.737854, -152.26215, -62.262146, 27.737854]","[0, 0, 0, 0]","[array([  1.4918417 , -99.22282   ,   7.        ,   7.        ,
         0.22182162,  -1.1303906 ,   1.5388192 ,   0.        ,
         0.        ,   0.        ,   0.        ,   0.        ,
         0.        ,   0.        ,   0.        ], dtype=float32), array([ 1.3329884e+00,  1.5977238e+02,  7.0000000e+00,  7.0000000e+00,
        2.1740152e-01, -2.3382153e-04,  1.5388192e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00], dtype=float32), array([ 1.6230971 , 65.128136  ,  7.        ,  7.        ,  0.22181985,
        1.1303997 ,  1.5388192 ,  0.        ,  0.        ,  0.        ,
        0.        ,  0.        ,  0.        ,  0.        ,  0.        ],
      dtype=float32), array([ 1.7673370e+00, -1.5116155e+01,  0.0000000e+00,  0.0000000e+00,
        2.3800565e-01,  4.6086762e-04,  1.5388192e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00], dtype=float32)]","[array([-0.1, -0.1,  0. ]), array([ 0. , -0.1,  0. ]), array([-0.1,  0.1,  0. ]), array([-0.1, -0.1,  0. ])]"
"[-2.0, -2.0, -2.0, -2.0]",0.01,False,7.700179576873779,"[0.7239783, 0.16896401, 0.7187031, 0.82252246]","[117.737854, -152.26215, -62.262146, 27.786777]","[0, 0.0]",-0.51397294,-0.27540985,117.737854,0,"[0.066927716, 0.80456924, 0.052250266, -0.9832877]","[-0.08401142167120013, -0.08401138410774267, -0.08401149679813924, -0.08401157192511033]",0.13140824437141418,0.05145430564880371,"[-0.41788244, -0.327749, -0.61780894, -0.7245878]","[-0.46754405, -0.17748411, -0.08735068, -0.38616484]","[117.737854, -152.26215, -62.262146, 27.786777]","[0, 0, 0, 0]","[array([  1.4929796 , -99.48798   ,   7.        ,   7.        ,
         0.21482302,  -1.167222  ,   1.5388192 ,   0.        ,
         0.        ,   0.        ,   0.        ,   0.        ,
         0.        ,   0.        ,   0.        ], dtype=float32), array([ 1.3395590e+00,  1.5987590e+02,  7.0000000e+00,  7.0000000e+00,
        2.1040152e-01, -2.4160062e-04,  1.5388192e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00], dtype=float32), array([ 1.6201655 , 65.35273   ,  7.        ,  7.        ,  0.21482125,
        1.1672317 ,  1.5388192 ,  0.        ,  0.        ,  0.        ,
        0.        ,  0.        ,  0.        ,  0.        ,  0.        ],
      dtype=float32), array([  1.7672935 , -15.16546   ,   0.        ,   0.1       ,
         0.23796067,  -0.04846337,   1.5388192 ,   0.        ,
         0.        ,   0.        ,   0.        ,   0.        ,
         0.        ,   0.        ,   0.        ], dtype=float32)]","[array([0.1, 0.1, 0. ]), array([ 0. , -0.1,  0. ]), array([-0.1,  0.1,  0. ]), array([0. , 0.1, 0. ])]"
"[-2.0, -2.0, -2.0, -2.0]",0.01,False,1.5753828287124634,"[0.7199097, 0.1704131, 0.7146935, 0.8240137]","[117.737854, -152.26215, -62.262146, 27.890062]","[0, 0.0]",-0.51402557,-0.27541614,117.737854,0,"[0.066927716, 0.80456924, 0.052250266, -0.9832877]","[-0.08401138410774267, -0.08401145923466569, -0.08401157192511033, -0.08401145923466569]",0.13140827417373657,0.05889248847961426,"[-0.42114043, -0.32904068, -0.61455095, -0.72457296]","[-0.46134844, -0.1781434, -0.093546286, -0.3862684]","[117.737854, -152.26215, -62.262146, 27.890062]","[0, 0, 0, 0]","[array([  1.4941494 , -99.75274   ,   7.        ,   7.        ,
         0.20784242,  -1.1927747 ,   1.5388721 ,   0.        ,
         0.        ,   0.        ,   0.        ,   0.        ,
         0.        ,   0.        ,   0.        ], dtype=float32), array([ 1.3409266e+00,  1.5989651e+02,  7.0000000e+00,  7.0000000e+00,
        2.0900097e-01, -6.0008245e-04,  1.5388721e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00], dtype=float32), array([ 1.6172587 , 65.578125  ,  7.        ,  7.        ,  0.20780279,
        1.1930022 ,  1.5388721 ,  0.        ,  0.        ,  0.        ,
        0.        ,  0.        ,  0.        ,  0.        ,  0.        ],
      dtype=float32), array([  1.7673017 , -15.265363  ,   0.        ,   0.2       ,
         0.23794626,  -0.12345278,   1.5388721 ,   0.        ,
         0.        ,   0.        ,   0.        ,   0.        ,
         0.        ,   0.        ,   0.        ], dtype=float32)]","[array([0.1, 0.1, 0. ]), array([ 0. , -0.1,  0. ]), array([-0.1,  0.1,  0. ]), array([0. , 0.1, 0. ])]"
"[-2.0, -2.0, -2.0, -2.0]",0.01,False,1.590226173400879,"[0.7158865, 0.1704131, 0.71073025, 0.8254699]","[117.737854, -152.26215, -62.262146, 28.047709]","[0, 0.0]",-0.51402557,-0.27541614,117.737854,0,"[0.066927716, 0.80456924, 0.052250266, -0.9832877]","[-0.08401142167120013, -0.08401130898085174, -0.08401160948860797, -0.08401142167120013]",0.13140830397605896,0.06676673889160156,"[-0.42439842, -0.32904068, -0.61129296, -0.72450143]","[-0.45515284, -0.1781434, -0.09974189, -0.3864037]","[117.737854, -152.26215, -62.262146, 28.047709]","[0, 0, 0, 0]","[array([   1.4953511 , -100.017075  ,    7.        ,    7.        ,
          0.20084399,   -1.2343434 ,    1.5388721 ,    0.        ,
          0.        ,    0.        ,    0.        ,    0.        ,
          0.        ,    0.        ,    0.        ], dtype=float32), array([ 1.3409266e+00,  1.5989651e+02,  7.0000000e+00,  7.0000000e+00,
        2.0900097e-01, -5.9993175e-04,  1.5388721e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00], dtype=float32), array([ 1.6143771 , 65.80434   ,  7.        ,  7.        ,  0.20080435,
        1.2345871 ,  1.5388721 ,  0.        ,  0.        ,  0.        ,
        0.        ,  0.        ,  0.        ,  0.        ,  0.        ],
      dtype=float32), array([  1.7672614 , -15.4182205 ,   0.        ,   0.3       ,
         0.23794605,  -0.24424674,   1.5388721 ,   0.        ,
         0.        ,   0.        ,   0.        ,   0.        ,
         0.        ,   0.        ,   0.        ], dtype=float32)]","[array([0.1, 0.1, 0. ]), array([ 0. , -0.1,  0. ]), array([-0.1,  0.1,  0. ]), array([0. , 0.1, 0. ])]"
"[-2.0, -2.0, -2.0, -2.0]",0.01,False,1.610693335533142,"[0.7119093, 0.37416953, 0.7068141, 0.8269259]","[117.737854, -152.26215, -62.262146, 28.259712]","[0, 0.0]",-0.51402557,-0.27541614,117.737854,0,"[0.066927716, 0.80456924, 0.052250266, -0.9832877]","[-0.08401145923466569, -0.08401149679813924, -0.08401168461562736, -0.08401138410774267]",0.13140827417373657,0.07438421249389648,"[-0.4276564, -0.32904068, -0.60803497, -0.72440743]","[-0.44895723, -0.1781434, -0.105937496, -0.3865806]","[117.737854, -152.26215, -62.262146, 28.259712]","[0, 0, 0, 0]","[array([   1.4965845 , -100.280975  ,    7.        ,    7.        ,
          0.19384567,   -1.2789135 ,    1.5388721 ,    0.        ,
          0.        ,    0.        ,    0.        ,    0.        ,
          0.        ,    0.        ,    0.        ], dtype=float32), array([ 1.3409266e+00,  1.5989651e+02,  0.0000000e+00,  0.0000000e+00,
        2.0900097e-01, -5.9991644e-04,  1.5388721e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00], dtype=float32), array([ 1.6115208 , 66.03135   ,  7.        ,  7.        ,  0.19380604,
        1.2791752 ,  1.5388721 ,  0.        ,  0.        ,  0.        ,
        0.        ,  0.        ,  0.        ,  0.        ,  0.        ],
      dtype=float32), array([  1.7672085 , -15.623963  ,   0.        ,   0.4       ,
         0.23794551,  -0.40802142,   1.5388721 ,   0.        ,
         0.        ,   0.        ,   0.        ,   0.        ,
         0.        ,   0.        ,   0.        ], dtype=float32)]","[array([0.1, 0.1, 0. ]), array([ 0. , -0.1,  0. ]), array([-0.1,  0.1,  0. ]), array([0. , 0.1, 0. ])]"
