reward,epsilon,termination,loss,force magnitude,force angle,average force vector,cyl_x_pos,cyl_y_pos,cyl_angle,gate_stats,obstacle_stats,intention_reward,intention_heading,run_time,robots_x_pos,robots_y_pos,robot_angle,robot_failures,env_observations,agent_actions
"[-2.0, -2.0, -2.0, -2.0]",0.01,False,19.856185913085938,"[0.8050399, 1.3026499, 1.130795, 0.34396246]","[-149.54572, -59.545715, 30.454283, 120.454285]","[0, 0.0]",-0.6986821,0.51294714,-149.54572,0,"[0.077161886, -0.8142366, 0.06974841, -0.7018406]","[0.0, 0.0, 0.0, 0.0]",-0.03284059837460518,0.007519721984863281,"[-0.47733116, -0.82883, -0.9200331, -0.5730705]","[0.6430951, 0.7342981, 0.38279927, 0.29931143]","[-149.54572, -59.545715, 30.454283, 120.454285]","[0, 0, 0, 0]","[array([ 1.61123514e+00,  1.26021805e+02,  7.00000000e+00,  7.00000000e+00,
        2.56777555e-01, -9.18090137e-08,  1.77443957e+00,  0.00000000e+00,
        0.00000000e+00,  0.00000000e+00,  0.00000000e+00,  0.00000000e+00,
        0.00000000e+00,  0.00000000e+00,  0.00000000e+00], dtype=float32), array([1.9707391e+00, 3.7669640e+01, 7.0000000e+00, 7.0000000e+00,
       2.5677755e-01, 9.1808360e-08, 1.7744396e+00, 0.0000000e+00,
       0.0000000e+00, 0.0000000e+00, 0.0000000e+00, 0.0000000e+00,
       0.0000000e+00, 0.0000000e+00, 0.0000000e+00], dtype=float32), array([ 1.9578208e+00, -4.1729568e+01,  7.0000000e+00,  7.0000000e+00,
        2.5677755e-01,  9.1809333e-08,  1.7744396e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00], dtype=float32), array([ 1.6012927e+00, -1.3122729e+02,  2.0000000e+01,  2.0000000e+01,
        2.4782756e-01,  9.6665168e-08,  1.7744396e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00], dtype=float32)]","[array([ 0. , -0.1,  0. ]), array([-0.1,  0.1,  0. ]), array([-0.1,  0.1,  0. ]), array([-0.1,  0.1,  0. ])]"
"[-2.7345517, -2.7345517, -2.7345517, -2.7345517]",0.01,False,38.76697540283203,"[0.8040413, 1.2958972, 1.1258358, 0.34308597]","[-149.54572, -59.545715, 30.454283, 120.454285]","[0, 0.0]",-0.6989697,0.5134363,-149.54572,0,"[0.077161886, -0.8142366, 0.06974841, -0.7018406]","[-0.005317489052835689, -0.005280635398148381, -0.005227999547551265, -0.005221880943073187]",-0.03203898295760155,0.01522207260131836,"[-0.4833654, -0.82528204, -0.91399884, -0.57842666]","[0.6395471, 0.72826385, 0.38634723, 0.30842093]","[-149.54572, -59.545715, 30.454283, 120.454285]","[0, 0, 0, 0]","[array([  1.6153617 , 126.22262   ,   7.        ,   7.        ,
         0.24977821,  -0.13016617,   1.7748563 ,   0.        ,
         0.        ,   0.        ,   0.        ,   0.        ,
         0.        ,   0.        ,   0.        ], dtype=float32), array([1.9652030e+00, 3.7794357e+01, 7.0000000e+00, 7.0000000e+00,
       2.4921010e-01, 9.4596260e-08, 1.7748563e+00, 0.0000000e+00,
       0.0000000e+00, 0.0000000e+00, 0.0000000e+00, 0.0000000e+00,
       0.0000000e+00, 0.0000000e+00, 0.0000000e+00], dtype=float32), array([  1.9526023 , -41.866287  ,   7.        ,   7.        ,
         0.24977821,   0.13016617,   1.7748563 ,   0.        ,
         0.        ,   0.        ,   0.        ,   0.        ,
         0.        ,   0.        ,   0.        ], dtype=float32), array([ 1.6082768e+00, -1.3151044e+02,  2.0000000e+01,  2.0000000e+01,
        2.3782755e-01,  1.0073102e-07,  1.7748563e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00], dtype=float32)]","[array([-0.1,  0.1,  0. ]), array([-0.1,  0.1,  0. ]), array([ 0. , -0.1,  0. ]), array([ 0. , -0.1,  0. ])]"
"[-2.7348475, -2.7348475, -2.7348475, -2.7348475]",0.01,False,11.810561180114746,"[0.80310255, 1.2891471, 1.1208982, 0.3430106]","[-149.54572, -59.545715, 30.454283, 120.454285]","[0, 0.0]",-0.69954854,0.51442075,-149.54572,0,"[0.077161886, -0.8142366, 0.06974841, -0.7018406]","[-0.00506128163610442, -0.005108552095275942, -0.005161695382371212, -0.005220921837467696]",-0.033047713339328766,0.023015737533569336,"[-0.48939964, -0.8217341, -0.9079646, -0.5790055]","[0.63599914, 0.72222966, 0.3898952, 0.30940536]","[-149.54572, -59.545715, 30.454283, 120.454285]","[0, 0, 0, 0]","[array([  1.619508  , 126.4224    ,   7.        ,   7.        ,
         0.24278358,  -0.40342167,   1.7756953 ,   0.        ,
         0.        ,   0.        ,   0.        ,   0.        ,
         0.        ,   0.        ,   0.        ], dtype=float32), array([1.9596761e+00, 3.7919781e+01, 7.0000000e+00, 7.0000000e+00,
       2.4106812e-01, 9.7791350e-08, 1.7756953e+00, 0.0000000e+00,
       0.0000000e+00, 0.0000000e+00, 0.0000000e+00, 0.0000000e+00,
       0.0000000e+00, 0.0000000e+00, 0.0000000e+00], dtype=float32), array([  1.947395  , -42.00374   ,   7.        ,   7.        ,
         0.24278358,   0.40342167,   1.7756953 ,   0.        ,
         0.        ,   0.        ,   0.        ,   0.        ,
         0.        ,   0.        ,   0.        ], dtype=float32), array([ 1.6090338e+00, -1.3154089e+02,  2.0000000e+01,  2.0000000e+01,
        2.3782755e-01,  1.0073101e-07,  1.7756953e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00], dtype=float32)]","[array([-0.1,  0.1,  0. ]), array([-0.1,  0.1,  0. ]), array([ 0. , -0.1,  0. ]), array([ 0. , -0.1,  0. ])]"
"[-2.7351456, -2.7351456, -2.7351456, -2.7351456]",0.01,False,135.2879638671875,"[0.8022238, 1.2823998, 1.1159829, 0.34293845]","[-149.54572, -59.545715, 30.454283, 120.454285]","[0, 0.0]",-0.70013213,0.51541334,-149.54572,0,"[0.077161886, -0.8142366, 0.06974841, -0.7018406]","[-0.005384711448922164, -0.005383599287687391, -0.005382504217958495, -0.005382100416293389]",-0.03304000571370125,0.030732154846191406,"[-0.49543387, -0.81818616, -0.90193033, -0.57958907]","[0.6324512, 0.7161954, 0.39344314, 0.31039792]","[-149.54572, -59.545715, 30.454283, 120.454285]","[0, 0, 0, 0]","[array([  1.6236739 , 126.62117   ,   7.        ,   7.        ,
         0.23579492,  -0.6951744 ,   1.7765416 ,   0.        ,
         0.        ,   0.        ,   0.        ,   0.        ,
         0.        ,   0.        ,   0.        ], dtype=float32), array([1.9541588e+00, 3.8045914e+01, 7.0000000e+00, 7.0000000e+00,
       2.3291671e-01, 1.0121390e-07, 1.7765416e+00, 0.0000000e+00,
       0.0000000e+00, 0.0000000e+00, 0.0000000e+00, 0.0000000e+00,
       0.0000000e+00, 0.0000000e+00, 0.0000000e+00], dtype=float32), array([  1.9421989 , -42.14193   ,   7.        ,   7.        ,
         0.23579492,   0.6951744 ,   1.7765416 ,   0.        ,
         0.        ,   0.        ,   0.        ,   0.        ,
         0.        ,   0.        ,   0.        ], dtype=float32), array([ 1.60979772e+00, -1.31571564e+02,  2.00000000e+01,  2.00000000e+01,
        2.37827554e-01,  1.00731015e-07,  1.77654159e+00,  0.00000000e+00,
        0.00000000e+00,  0.00000000e+00,  0.00000000e+00,  0.00000000e+00,
        0.00000000e+00,  0.00000000e+00,  0.00000000e+00], dtype=float32)]","[array([-0.1,  0.1,  0. ]), array([-0.1,  0.1,  0. ]), array([ 0. , -0.1,  0. ]), array([ 0. , -0.1,  0. ])]"
"[-2.7354457, -2.7354457, -2.7354457, -2.7354457]",0.01,False,16.663602828979492,"[0.8014052, 1.2756552, 1.1110898, 0.3428696]","[-149.54572, -59.545715, 30.454283, 120.454285]","[0, 0.0]",-0.7007205,0.516414,-149.54572,0,"[0.077161886, -0.8142366, 0.06974841, -0.7018406]","[-0.005382202274748171, -0.005383710862488678, -0.005386119703978065, -0.005387927294336126]",-0.03306946903467178,0.03877854347229004,"[-0.5014681, -0.8146382, -0.89589614, -0.5801774]","[0.6289032, 0.71016115, 0.3969911, 0.3113986]","[-149.54572, -59.545715, 30.454283, 120.454285]","[0, 0, 0, 0]","[array([  1.6278592, 126.81891  ,   7.       ,   7.       ,   0.2288129,
        -1.0071031,   1.7773952,   0.       ,   0.       ,   0.       ,
         0.       ,   0.       ,   0.       ,   0.       ,   0.       ],
      dtype=float32), array([1.9486510e+00, 3.8172756e+01, 7.0000000e+00, 7.0000000e+00,
       2.2475587e-01, 1.0488911e-07, 1.7773952e+00, 0.0000000e+00,
       0.0000000e+00, 0.0000000e+00, 0.0000000e+00, 0.0000000e+00,
       0.0000000e+00, 0.0000000e+00, 0.0000000e+00], dtype=float32), array([  1.9370142, -42.280857 ,   7.       ,   7.       ,   0.2288129,
         1.0071031,   1.7773952,   0.       ,   0.       ,   0.       ,
         0.       ,   0.       ,   0.       ,   0.       ,   0.       ],
      dtype=float32), array([ 1.61056817e+00, -1.31602463e+02,  2.00000000e+01,  2.00000000e+01,
        2.37827554e-01,  1.00731015e-07,  1.77739525e+00,  0.00000000e+00,
        0.00000000e+00,  0.00000000e+00,  0.00000000e+00,  0.00000000e+00,
        0.00000000e+00,  0.00000000e+00,  0.00000000e+00], dtype=float32)]","[array([-0.1,  0.1,  0. ]), array([-0.1,  0.1,  0. ]), array([ 0. , -0.1,  0. ]), array([ 0. , -0.1,  0. ])]"
"[-2.733839, -2.733839, -2.733839, -2.733839]",0.01,False,11.117478370666504,"[0.80064696, 1.2689131, 1.1062195, 0.6586152]","[-149.54572, -59.545715, 30.454283, 120.454285]","[0, 0.0]",-0.70089936,0.51671994,-149.54572,0,"[0.077161886, -0.8142366, 0.06974841, -0.7018406]","[-0.005391797039329349, -0.005391826167780334, -0.005391816458287901, -0.005391874715372946]",-0.033069975674152374,0.04675889015197754,"[-0.5075024, -0.81109023, -0.8898619, -0.58026767]","[0.6253553, 0.70412695, 0.40053904, 0.31155002]","[-149.54572, -59.545715, 30.454283, 120.454285]","[0, 0, 0, 0]","[array([  1.6320639 , 127.01564   ,   7.        ,   7.        ,
         0.22181985,  -1.1303998 ,   1.7776552 ,   0.        ,
         0.        ,   0.        ,   0.        ,   0.        ,
         0.        ,   0.        ,   0.        ], dtype=float32), array([1.9431528e+00, 3.8300320e+01, 7.0000000e+00, 7.0000000e+00,
       2.1740152e-01, 2.3392997e-04, 1.7776552e+00, 0.0000000e+00,
       0.0000000e+00, 0.0000000e+00, 0.0000000e+00, 0.0000000e+00,
       0.0000000e+00, 0.0000000e+00, 0.0000000e+00], dtype=float32), array([  1.9318409 , -42.42053   ,   7.        ,   7.        ,
         0.22182162,   1.1303908 ,   1.7776552 ,   0.        ,
         0.        ,   0.        ,   0.        ,   0.        ,
         0.        ,   0.        ,   0.        ], dtype=float32), array([ 1.6106859e+00, -1.3160713e+02,  0.0000000e+00,  0.0000000e+00,
        2.3800565e-01, -4.6076695e-04,  1.7776552e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00], dtype=float32)]","[array([-0.1,  0.1,  0. ]), array([-0.1,  0.1,  0. ]), array([ 0. , -0.1,  0. ]), array([ 0. , -0.1,  0. ])]"
"[-2.0, -2.0, -2.0, -2.0]",0.01,False,12.682891845703125,"[0.7999492, 1.2621741, 1.1013721, 0.66110075]","[-149.54572, -59.545715, 30.454283, 120.454285]","[0, 0.0]",-0.70089716,0.51671624,-149.54572,0,"[0.077161886, -0.8142366, 0.06974841, -0.7018406]","[-0.005391962101588876, -0.005391991230484394, -0.005392088327369704, -0.005392156295708217]",-0.03307072073221207,0.055692434310913086,"[-0.5135366, -0.80754226, -0.8838276, -0.58026594]","[0.62180734, 0.6980927, 0.404087, 0.3115461]","[-149.54572, -59.545715, 30.454283, 120.454285]","[0, 0, 0, 0]","[array([  1.6362877 , 127.21135   ,   7.        ,   7.        ,
         0.21482114,  -1.1660999 ,   1.777652  ,   0.        ,
         0.        ,   0.        ,   0.        ,   0.        ,
         0.        ,   0.        ,   0.        ], dtype=float32), array([1.9376642e+00, 3.8428608e+01, 7.0000000e+00, 7.0000000e+00,
       2.1040577e-01, 2.4696911e-04, 1.7776520e+00, 0.0000000e+00,
       0.0000000e+00, 0.0000000e+00, 0.0000000e+00, 0.0000000e+00,
       0.0000000e+00, 0.0000000e+00, 0.0000000e+00], dtype=float32), array([  1.9266793 , -42.56095   ,   7.        ,   7.        ,
         0.21482296,   1.16609   ,   1.777652  ,   0.        ,
         0.        ,   0.        ,   0.        ,   0.        ,
         0.        ,   0.        ,   0.        ], dtype=float32), array([ 1.6106836e+00, -1.3160699e+02, -1.0000000e-01, -1.0000000e-01,
        2.3800567e-01, -5.8568071e-04,  1.7776520e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00], dtype=float32)]","[array([ 0. , -0.1,  0. ]), array([-0.1,  0.1,  0. ]), array([ 0. , -0.1,  0. ]), array([-0.1, -0.1,  0. ])]"
"[-1.2661624, -1.2661624, -1.2661624, -1.2661624]",0.01,False,17.68128204345703,"[0.79931223, 1.2606441, 1.0965478, 0.66345435]","[-149.54572, -59.545715, 30.454283, 120.454285]","[0, 0.0]",-0.7008016,0.5165528,-149.54572,0,"[0.077161886, -0.8142366, 0.06974841, -0.7018406]","[-0.005392204844782977, -0.005392195134950595, -0.005392195134950595, -0.005392224264473944]",-0.033070750534534454,0.06438231468200684,"[-0.5195708, -0.8067358, -0.87779343, -0.5801839]","[0.6182594, 0.69672304, 0.40763497, 0.31140646]","[-149.54572, -59.545715, 30.454283, 120.454285]","[0, 0, 0, 0]","[array([  1.6405305 , 127.40606   ,   7.        ,   7.        ,
         0.20781921,  -1.1531733 ,   1.7775131 ,   0.        ,
         0.        ,   0.        ,   0.        ,   0.        ,
         0.        ,   0.        ,   0.        ], dtype=float32), array([ 1.9364187e+00,  3.8457817e+01,  7.0000000e+00,  7.0000000e+00,
        2.0900568e-01, -1.5419902e-04,  1.7775131e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00], dtype=float32), array([  1.9215292, -42.70213  ,   7.       ,   7.       ,   0.2078201,
         1.1531683,   1.7775131,   0.       ,   0.       ,   0.       ,
         0.       ,   0.       ,   0.       ,   0.       ,   0.       ],
      dtype=float32), array([ 1.6105760e+00, -1.3160269e+02, -2.0000000e-01, -2.0000000e-01,
        2.3797825e-01, -4.8807001e-04,  1.7775131e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00], dtype=float32)]","[array([ 0. , -0.1,  0. ]), array([-0.1,  0.1,  0. ]), array([ 0. , -0.1,  0. ]), array([-0.1, -0.1,  0. ])]"
"[-1.2643421, -1.2643421, -1.2643421, -1.2643421]",0.01,False,21.614412307739258,"[0.7987361, 1.2603558, 1.0917473, 0.6657012]","[-149.54572, -59.545715, 30.454283, 120.454285]","[0, 0.0]",-0.70065004,0.51629525,-149.54572,0,"[0.077161886, -0.8142366, 0.06974841, -0.7018406]","[-0.005392214554624131, -0.005392204844782977, -0.005392224264473944, -0.005392233974332417]",-0.03307089954614639,0.07257866859436035,"[-0.5256051, -0.8065839, -0.8717592, -0.58003694]","[0.6147114, 0.696465, 0.4111829, 0.31115645]","[-149.54572, -59.545715, 30.454283, 120.454285]","[0, 0, 0, 0]","[array([  1.6447921 , 127.599754  ,   7.        ,   7.        ,
         0.20081456,  -1.1081213 ,   1.7772932 ,   0.        ,
         0.        ,   0.        ,   0.        ,   0.        ,
         0.        ,   0.        ,   0.        ], dtype=float32), array([ 1.9361840e+00,  3.8463322e+01,  7.0000000e+00,  7.0000000e+00,
        2.0900512e-01, -1.7997436e-04,  1.7772932e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00], dtype=float32), array([  1.9163908 , -42.844063  ,   7.        ,   7.        ,
         0.20081568,   1.1081152 ,   1.7772932 ,   0.        ,
         0.        ,   0.        ,   0.        ,   0.        ,
         0.        ,   0.        ,   0.        ], dtype=float32), array([ 1.6103835e+00, -1.3159497e+02, -3.0000001e-01, -3.0000001e-01,
        2.3796940e-01, -5.1444187e-04,  1.7772932e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00], dtype=float32)]","[array([ 0. , -0.1,  0. ]), array([-0.1,  0.1,  0. ]), array([ 0. , -0.1,  0. ]), array([-0.1, -0.1,  0. ])]"
"[-1.256549, -1.256549, -1.256549, -1.256549]",0.01,False,18.881946563720703,"[0.79822093, 1.0656383, 1.0869706, 0.6680761]","[-149.54572, -59.545715, 30.454283, 120.454285]","[0, 0.0]",-0.7005948,0.51620376,-149.54572,0,"[0.077161886, -0.8142366, 0.06974841, -0.7018406]","[-0.00539226310396046, -0.005392224264473944, -0.0053922533940756745, -0.005392224264473944]",-0.033070750534534454,0.08076620101928711,"[-0.5316393, -0.8065698, -0.8657249, -0.5799637]","[0.61116344, 0.6964411, 0.41473088, 0.31103268]","[-149.54572, -59.545715, 30.454283, 120.454285]","[0, 0, 0, 0]","[array([  1.6490724 , 127.79245   ,   7.        ,   7.        ,
         0.19381253,  -1.1165582 ,   1.7772138 ,   0.        ,
         0.        ,   0.        ,   0.        ,   0.        ,
         0.        ,   0.        ,   0.        ], dtype=float32), array([1.9361624e+00, 3.8463833e+01, 0.0000000e+00, 0.0000000e+00,
       2.0908423e-01, 1.7839698e-04, 1.7772138e+00, 0.0000000e+00,
       0.0000000e+00, 0.0000000e+00, 0.0000000e+00, 0.0000000e+00,
       0.0000000e+00, 0.0000000e+00, 0.0000000e+00], dtype=float32), array([  1.9112643, -42.98676  ,   7.       ,   7.       ,   0.1938162,
         1.116537 ,   1.7772138,   0.       ,   0.       ,   0.       ,
         0.       ,   0.       ,   0.       ,   0.       ,   0.       ],
      dtype=float32), array([ 1.6102878e+00, -1.3159116e+02, -4.0000001e-01, -4.0000001e-01,
        2.3800634e-01, -7.3520927e-04,  1.7772138e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00], dtype=float32)]","[array([ 0. , -0.1,  0. ]), array([-0.1,  0.1,  0. ]), array([ 0. , -0.1,  0. ]), array([-0.1, -0.1,  0. ])]"
