reward,epsilon,termination,loss,force magnitude,force angle,average force vector,cyl_x_pos,cyl_y_pos,cyl_angle,gate_stats,obstacle_stats,intention_reward,intention_heading,run_time,robots_x_pos,robots_y_pos,robot_angle,robot_failures,env_observations,agent_actions
"[-2.0, -2.0, -2.0, -2.0]",0.01,False,289.1842041015625,"[0.790351, 1.1898912, 1.6739322, 1.6512033]","[121.25532, -148.74467, -58.744682, 31.25532]","[0, 0.0]",-0.8893439,0.8427915,121.25532,0,"[0.07870961, -0.29856572, 0.06434932, 0.21033458]","[0.0, 0.0, 0.0, 0.0]",0.15932632982730865,0.006621360778808594,"[-0.7561142, -0.6698341, -1.0225736, -1.1012027]","[0.62328166, 0.9760212, 1.0623013, 0.7142055]","[121.25532, -148.74467, -58.744682, 31.25532]","[0, 0, 0, 0]","[array([ 1.8634423e+00, -1.4079616e+02,  7.0000000e+00,  7.0000000e+00,
        2.5677755e-01, -2.8342699e-09,  2.0687962e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00], dtype=float32), array([1.9341570e+00, 1.1843832e+02, 7.0000000e+00, 7.0000000e+00,
       2.5677755e-01, 5.2495981e-08, 2.0687962e+00, 0.0000000e+00,
       0.0000000e+00, 0.0000000e+00, 0.0000000e+00, 0.0000000e+00,
       0.0000000e+00, 0.0000000e+00, 0.0000000e+00], dtype=float32), array([ 2.2845762e+00,  3.1035212e+01,  7.0000000e+00,  7.0000000e+00,
        2.5677755e-01, -9.1809106e-08,  2.0687962e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00], dtype=float32), array([ 2.2192662e+00, -5.0028381e+01,  2.0000000e+01,  2.0000000e+01,
        2.4782756e-01,  9.6663918e-08,  2.0687962e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00], dtype=float32)]","[array([0.1, 0. , 0. ]), array([-0.1,  0.1,  0. ]), array([-0.1,  0.1,  0. ]), array([ 0.1, -0.1,  0. ])]"
"[-1.4308461, -1.4308461, -1.4308461, -1.4308461]",0.01,False,18.24262237548828,"[0.79674494, 1.1891022, 1.6670643, 1.6438413]","[121.25532, -148.74467, -58.744682, 31.25532]","[0, 0.0]",-0.8888588,0.8430859,121.25532,0,"[0.07870961, -0.29856572, 0.06434932, 0.21033458]","[-0.12267570110705206, -0.11980540092692649, -0.12225117469714042, -0.1179639657637751]",0.15858127176761627,0.013375282287597656,"[-0.75974613, -0.67581815, -1.0189416, -1.0921689]","[0.6292657, 0.9723892, 1.0563172, 0.7196885]","[121.25532, -148.74467, -58.744682, 31.25532]","[0, 0, 0, 0]","[array([ 1.8688718e+00, -1.4093181e+02,  7.0000000e+00,  7.0000000e+00,
        2.4977821e-01, -1.3016608e-01,  2.0684731e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00], dtype=float32), array([1.9375002e+00, 1.1862034e+02, 7.0000000e+00, 7.0000000e+00,
       2.4921010e-01, 5.4177889e-08, 2.0684731e+00, 0.0000000e+00,
       0.0000000e+00, 0.0000000e+00, 0.0000000e+00, 0.0000000e+00,
       0.0000000e+00, 0.0000000e+00, 0.0000000e+00], dtype=float32), array([ 2.2785811 , 31.125961  ,  7.        ,  7.        ,  0.24977821,
        0.13016598,  2.068473  ,  0.        ,  0.        ,  0.        ,
        0.        ,  0.        ,  0.        ,  0.        ,  0.        ],
      dtype=float32), array([ 2.2124925e+00, -5.0238102e+01,  2.0000000e+01,  2.0000000e+01,
        2.3782755e-01,  1.0072973e-07,  2.0684731e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00], dtype=float32)]","[array([0.1, 0. , 0. ]), array([-0.1,  0.1,  0. ]), array([0. , 0.1, 0. ]), array([ 0.1, -0.1,  0. ])]"
"[-1.4312196, -1.4312196, -1.4312196, -1.4312196]",0.01,False,29.47494888305664,"[0.803149, 1.1883538, 1.6601975, 1.6430477]","[121.25532, -148.74467, -58.744682, 31.25532]","[0, 0.0]",-0.8878826,0.8436784,121.25532,0,"[0.07870961, -0.29856572, 0.06434932, 0.21033458]","[-0.12155482314553889, -0.12153319278550612, -0.12156457640960072, -0.12153663741726073]",0.15859419107437134,0.02075362205505371,"[-0.76337814, -0.68180215, -1.0153097, -1.0911927]","[0.63524973, 0.9687573, 1.0503333, 0.720281]","[121.25532, -148.74467, -58.744682, 31.25532]","[0, 0, 0, 0]","[array([   1.8743118 , -141.06667   ,    7.        ,    7.        ,
          0.24278358,   -0.40342155,    2.0678234 ,    0.        ,
          0.        ,    0.        ,    0.        ,    0.        ,
          0.        ,    0.        ,    0.        ], dtype=float32), array([1.94086301e+00, 1.18801735e+02, 7.00000000e+00, 7.00000000e+00,
       2.41068125e-01, 5.61905438e-08, 2.06782341e+00, 0.00000000e+00,
       0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00,
       0.00000000e+00, 0.00000000e+00, 0.00000000e+00], dtype=float32), array([ 2.2725916 , 31.217188  ,  7.        ,  7.        ,  0.24278358,
        0.40342146,  2.0678234 ,  0.        ,  0.        ,  0.        ,
        0.        ,  0.        ,  0.        ,  0.        ,  0.        ],
      dtype=float32), array([ 2.2117622e+00, -5.0260845e+01,  2.0000000e+01,  2.0000000e+01,
        2.3782755e-01,  1.0072974e-07,  2.0678234e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00], dtype=float32)]","[array([0.1, 0. , 0. ]), array([-0.1,  0.1,  0. ]), array([0. , 0.1, 0. ]), array([ 0.1, -0.1,  0. ])]"
"[-1.4315964, -1.4315964, -1.4315964, -1.4315964]",0.01,False,12.462453842163086,"[0.8095629, 1.1876463, 1.6533318, 1.6422482]","[121.25532, -148.74467, -58.744682, 31.25532]","[0, 0.0]",-0.8868983,0.84427583,121.25532,0,"[0.07870961, -0.29856572, 0.06434932, 0.21033458]","[-0.12157421818398395, -0.1214978543956362, -0.12156325656576039, -0.12148624745419145]",0.15856167674064636,0.02766251564025879,"[-0.7670101, -0.6877862, -1.0116777, -1.0902084]","[0.6412338, 0.96512526, 1.0443492, 0.72087836]","[121.25532, -148.74467, -58.744682, 31.25532]","[0, 0, 0, 0]","[array([   1.879762  , -141.20074   ,    7.        ,    7.        ,
          0.23579492,   -0.69517434,    2.0671687 ,    0.        ,
          0.        ,    0.        ,    0.        ,    0.        ,
          0.        ,    0.        ,    0.        ], dtype=float32), array([1.94424510e+00, 1.18982506e+02, 7.00000000e+00, 7.00000000e+00,
       2.32916713e-01, 5.83478226e-08, 2.06716871e+00, 0.00000000e+00,
       0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00,
       0.00000000e+00, 0.00000000e+00, 0.00000000e+00], dtype=float32), array([ 2.2666082 , 31.308897  ,  7.        ,  7.        ,  0.23579492,
        0.6951742 ,  2.0671687 ,  0.        ,  0.        ,  0.        ,
        0.        ,  0.        ,  0.        ,  0.        ,  0.        ],
      dtype=float32), array([ 2.2110262e+00, -5.0283787e+01,  2.0000000e+01,  2.0000000e+01,
        2.3782755e-01,  1.0072973e-07,  2.0671687e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00], dtype=float32)]","[array([0.1, 0. , 0. ]), array([-0.1,  0.1,  0. ]), array([0. , 0.1, 0. ]), array([ 0.1, -0.1,  0. ])]"
"[-1.4319768, -1.4319768, -1.4319768, -1.4319768]",0.01,False,68.31764221191406,"[0.81598645, 1.1869795, 1.6464672, 1.6414423]","[121.25532, -148.74467, -58.744682, 31.25532]","[0, 0.0]",-0.8859059,0.84487814,121.25532,0,"[0.07870961, -0.29856572, 0.06434932, 0.21033458]","[-0.12152540898060893, -0.12152411170245958, -0.1215255879160343, -0.12152406696884577]",0.1585620492696762,0.034766435623168945,"[-0.77064204, -0.6937703, -1.0080458, -1.089216]","[0.64721787, 0.9614933, 1.0383651, 0.7214807]","[121.25532, -148.74467, -58.744682, 31.25532]","[0, 0, 0, 0]","[array([   1.8852226, -141.33405  ,    7.       ,    7.       ,
          0.2288129,   -1.007103 ,    2.0665092,    0.       ,
          0.       ,    0.       ,    0.       ,    0.       ,
          0.       ,    0.       ,    0.       ], dtype=float32), array([1.9476466e+00, 1.1916264e+02, 7.0000000e+00, 7.0000000e+00,
       2.2475587e-01, 6.0665776e-08, 2.0665092e+00, 0.0000000e+00,
       0.0000000e+00, 0.0000000e+00, 0.0000000e+00, 0.0000000e+00,
       0.0000000e+00, 0.0000000e+00, 0.0000000e+00], dtype=float32), array([ 2.2606304, 31.40109  ,  7.       ,  7.       ,  0.2288129,
        1.0071028,  2.0665092,  0.       ,  0.       ,  0.       ,
        0.       ,  0.       ,  0.       ,  0.       ,  0.       ],
      dtype=float32), array([ 2.2102847e+00, -5.0306934e+01,  2.0000000e+01,  2.0000000e+01,
        2.3782755e-01,  1.0072970e-07,  2.0665092e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00], dtype=float32)]","[array([0.1, 0. , 0. ]), array([-0.1,  0.1,  0. ]), array([0. , 0.1, 0. ]), array([ 0.1, -0.1,  0. ])]"
"[-1.4300337, -1.4300337, -1.4300337, -1.4300337]",0.01,False,40.50413131713867,"[0.8224194, 1.1863538, 1.6396037, 1.3064196]","[121.25532, -148.74467, -58.744682, 31.25532]","[0, 0.0]",-0.88560253,0.84506124,121.25532,0,"[0.07870961, -0.29856572, 0.06434932, 0.21033458]","[-0.12152596815422234, -0.12152431300381683, -0.12152585631940338, -0.12152415643608105]",0.15856130421161652,0.041837453842163086,"[-0.77427405, -0.6997543, -1.0044137, -1.0890659]","[0.6532019, 0.95786136, 1.032381, 0.721573]","[121.25532, -148.74467, -58.744682, 31.25532]","[0, 0, 0, 0]","[array([   1.8906933 , -141.46658   ,    7.        ,    7.        ,
          0.22181985,   -1.1303997 ,    2.066307  ,    0.        ,
          0.        ,    0.        ,    0.        ,    0.        ,
          0.        ,    0.        ,    0.        ], dtype=float32), array([1.9510672e+00, 1.1934215e+02, 7.0000000e+00, 7.0000000e+00,
       2.1740152e-01, 2.3388430e-04, 2.0663071e+00, 0.0000000e+00,
       0.0000000e+00, 0.0000000e+00, 0.0000000e+00, 0.0000000e+00,
       0.0000000e+00, 0.0000000e+00, 0.0000000e+00], dtype=float32), array([ 2.2546585 , 31.493774  ,  7.        ,  7.        ,  0.22182162,
        1.1303905 ,  2.066307  ,  0.        ,  0.        ,  0.        ,
        0.        ,  0.        ,  0.        ,  0.        ,  0.        ],
      dtype=float32), array([ 2.2101729e+00, -5.0310467e+01,  0.0000000e+00,  0.0000000e+00,
        2.3800565e-01, -4.6076695e-04,  2.0663071e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00], dtype=float32)]","[array([0.1, 0. , 0. ]), array([-0.1,  0.1,  0. ]), array([0. , 0.1, 0. ]), array([ 0.1, -0.1,  0. ])]"
"[-2.0, -2.0, -2.0, -2.0]",0.01,False,127.49771118164062,"[0.8288616, 1.185769, 1.6327416, 1.3070201]","[121.25532, -148.74467, -58.744682, 31.304243]","[0, 0.0]",-0.88560253,0.84506124,121.25532,0,"[0.07870961, -0.29856572, 0.06434932, 0.21033458]","[-0.12152484980819867, -0.1215249392757034, -0.12152505111012779, -0.12152484980819867]",0.15856137871742249,0.04936337471008301,"[-0.777906, -0.70573837, -1.0007818, -1.0890274]","[0.65918595, 0.95422935, 1.026397, 0.72159636]","[121.25532, -148.74467, -58.744682, 31.304243]","[0, 0, 0, 0]","[array([   1.896174  , -141.59836   ,    7.        ,    7.        ,
          0.21482125,   -1.1672317 ,    2.066307  ,    0.        ,
          0.        ,    0.        ,    0.        ,    0.        ,
          0.        ,    0.        ,    0.        ], dtype=float32), array([1.9545069e+00, 1.1952103e+02, 7.0000000e+00, 7.0000000e+00,
       2.1040152e-01, 2.4166549e-04, 2.0663071e+00, 0.0000000e+00,
       0.0000000e+00, 0.0000000e+00, 0.0000000e+00, 0.0000000e+00,
       0.0000000e+00, 0.0000000e+00, 0.0000000e+00], dtype=float32), array([ 2.2486928 , 31.586948  ,  7.        ,  7.        ,  0.21482302,
        1.1672219 ,  2.066307  ,  0.        ,  0.        ,  0.        ,
        0.        ,  0.        ,  0.        ,  0.        ,  0.        ],
      dtype=float32), array([ 2.2101440e+00, -5.0360291e+01,  0.0000000e+00,  1.0000000e-01,
        2.3796067e-01, -4.9385104e-02,  2.0663071e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00], dtype=float32)]","[array([0.1, 0. , 0. ]), array([-0.1,  0.1,  0. ]), array([0. , 0.1, 0. ]), array([0. , 0.1, 0. ])]"
"[-2.0, -2.0, -2.0, -2.0]",0.01,False,139.04287719726562,"[0.8353127, 1.18567, 1.6258805, 1.3075641]","[121.25532, -148.74467, -58.744682, 31.407528]","[0, 0.0]",-0.8856539,0.8450516,121.25532,0,"[0.07870961, -0.29856572, 0.06434932, 0.21033458]","[-0.12152496164258453, -0.12152505111012779, -0.12152500637635222, -0.12152496164258453]",0.15856137871742249,0.05649232864379883,"[-0.78153795, -0.70698625, -0.9971498, -1.0890074]","[0.66516995, 0.95349187, 1.0204129, 0.7214957]","[121.25532, -148.74467, -58.744682, 31.407528]","[0, 0, 0, 0]","[array([   1.9016647 , -141.72935   ,    7.        ,    7.        ,
          0.20784011,   -1.1929511 ,    2.0663502 ,    0.        ,
          0.        ,    0.        ,    0.        ,    0.        ,
          0.        ,    0.        ,    0.        ], dtype=float32), array([ 1.9552363e+00,  1.1955774e+02,  7.0000000e+00,  7.0000000e+00,
        2.0900100e-01, -1.3431330e-04,  2.0663502e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00], dtype=float32), array([ 2.2427328 , 31.680618  ,  7.        ,  7.        ,  0.20780511,
        1.1931518 ,  2.0663502 ,  0.        ,  0.        ,  0.        ,
        0.        ,  0.        ,  0.        ,  0.        ,  0.        ],
      dtype=float32), array([  2.2100923 , -50.461277  ,   0.        ,   0.2       ,
         0.2379468 ,  -0.12500905,   2.0663502 ,   0.        ,
         0.        ,   0.        ,   0.        ,   0.        ,
         0.        ,   0.        ,   0.        ], dtype=float32)]","[array([0.1, 0. , 0. ]), array([-0.1,  0.1,  0. ]), array([0. , 0.1, 0. ]), array([0. , 0.1, 0. ])]"
"[-2.0, -2.0, -2.0, -2.0]",0.01,False,28.499103546142578,"[0.8417726, 1.18567, 1.6190206, 1.3080369]","[121.25532, -148.74467, -58.744682, 31.565172]","[0, 0.0]",-0.8856539,0.8450516,121.25532,0,"[0.07870961, -0.29856572, 0.06434932, 0.21033458]","[-0.12152496164258453, -0.12152496164258453, -0.12152523004530669, -0.12152505111012779]",0.15856143832206726,0.06375575065612793,"[-0.78516996, -0.70698625, -0.9935179, -1.0889288]","[0.671154, 0.95349187, 1.014429, 0.7213668]","[121.25532, -148.74467, -58.744682, 31.565172]","[0, 0, 0, 0]","[array([   1.9071653 , -141.85962   ,    7.        ,    7.        ,
          0.20084168,   -1.2345263 ,    2.0663502 ,    0.        ,
          0.        ,    0.        ,    0.        ,    0.        ,
          0.        ,    0.        ,    0.        ], dtype=float32), array([ 1.9552363e+00,  1.1955774e+02,  7.0000000e+00,  7.0000000e+00,
        2.0900100e-01, -1.3448420e-04,  2.0663502e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00], dtype=float32), array([ 2.2367787 , 31.774788  ,  7.        ,  7.        ,  0.20080669,
        1.2347413 ,  2.0663502 ,  0.        ,  0.        ,  0.        ,
        0.        ,  0.        ,  0.        ,  0.        ,  0.        ],
      dtype=float32), array([  2.209976  , -50.61643   ,   0.        ,   0.3       ,
         0.23794661,  -0.24631421,   2.0663502 ,   0.        ,
         0.        ,   0.        ,   0.        ,   0.        ,
         0.        ,   0.        ,   0.        ], dtype=float32)]","[array([ 0.1, -0.1,  0. ]), array([-0.1,  0.1,  0. ]), array([0. , 0.1, 0. ]), array([0. , 0.1, 0. ])]"
"[-2.0, -2.0, -2.0, -2.0]",0.01,False,86.78483581542969,"[0.8482411, 1.1870031, 1.6121619, 1.3084471]","[121.25532, -148.74467, -58.744682, 31.777178]","[0, 0.0]",-0.8856539,0.8450516,121.25532,0,"[0.07870961, -0.29856572, 0.06434932, 0.21033458]","[-0.12152505111012779, -0.12152509584391091, -0.12152496164258453, -0.12152500637635222]",0.15856140851974487,0.07097530364990234,"[-0.7888019, -0.70698625, -0.9898859, -1.0888202]","[0.6771381, 0.95349187, 1.0084449, 0.72118956]","[121.25532, -148.74467, -58.744682, 31.777178]","[0, 0, 0, 0]","[array([   1.9126756 , -141.98912   ,    7.        ,    7.        ,
          0.19384336,   -1.2791036 ,    2.0663502 ,    0.        ,
          0.        ,    0.        ,    0.        ,    0.        ,
          0.        ,    0.        ,    0.        ], dtype=float32), array([ 1.9552363e+00,  1.1955774e+02,  0.0000000e+00,  0.0000000e+00,
        2.0900100e-01, -1.3450315e-04,  2.0663502e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00], dtype=float32), array([ 2.230831  , 31.869461  ,  7.        ,  7.        ,  0.19380838,
        1.2793345 ,  2.0663502 ,  0.        ,  0.        ,  0.        ,
        0.        ,  0.        ,  0.        ,  0.        ,  0.        ],
      dtype=float32), array([  2.2098155 , -50.82501   ,   0.        ,   0.4       ,
         0.23794611,  -0.40825897,   2.0663502 ,   0.        ,
         0.        ,   0.        ,   0.        ,   0.        ,
         0.        ,   0.        ,   0.        ], dtype=float32)]","[array([ 0.1, -0.1,  0. ]), array([-0.1,  0.1,  0. ]), array([0. , 0.1, 0. ]), array([0. , 0.1, 0. ])]"
