reward,epsilon,termination,loss,force magnitude,force angle,average force vector,cyl_x_pos,cyl_y_pos,cyl_angle,gate_stats,obstacle_stats,intention_reward,intention_heading,run_time,robots_x_pos,robots_y_pos,robot_angle,robot_failures,env_observations,agent_actions
"[-2.0, -2.0, -2.0900807, -2.0]",0.01,False,45.13520050048828,"[1.0150645, 1.3432193, 1.8718233, 1.8915771]","[-157.05324, -67.05324, 22.946762, 112.94676]","[0, 0.0]",-1.0404426,-0.9861018,-157.05324,0,"[0.073886156, 0.8614557, 0.048296336, -0.6042548]","[0.0, 0.0, 0.0, 0.0]",0.020865190774202347,0.0067288875579833984,"[-0.80398446, -1.140554, -1.2769006, -0.94382066]","[-0.8859905, -0.7496437, -1.0862131, -1.2143182]","[-157.05324, -67.05324, 22.946762, 112.94676]","[0, 0, 0, 0]","[array([ 2.0098107e+00, -1.7678973e+02,  7.0000000e+00,  7.0000000e+00,
        2.5677755e-01, -7.4706435e-08,  2.2662311e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00], dtype=float32), array([ 2.2680249e+00,  8.6354012e+01,  7.0000000e+00,  7.0000000e+00,
        2.5677755e-01, -9.1809447e-08,  2.2662311e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00], dtype=float32), array([2.5227239e+00, 2.5570760e+00, 7.0000000e+00, 7.0000000e+00,
       2.5677755e-01, 3.0930654e-08, 2.2662311e+00, 0.0000000e+00,
       0.0000000e+00, 0.0000000e+00, 4.7469478e-02, 4.2611331e-02,
       0.0000000e+00, 0.0000000e+00, 0.0000000e+00], dtype=float32), array([ 2.2919440e+00, -8.0953453e+01,  2.0000000e+01,  2.0000000e+01,
        2.4782756e-01, -4.5309076e-08,  2.2662311e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00], dtype=float32)]","[array([ 0.1, -0.1,  0. ]), array([ 0.1, -0.1,  0. ]), array([0. , 0.1, 0. ]), array([ 0.1, -0.1,  0. ])]"
"[-1.9505857, -1.9505857, -1.9614124, -1.9505857]",0.01,False,62.417545318603516,"[1.0211527, 1.3434556, 1.8650812, 1.8841479]","[-157.05324, -67.05324, 22.946762, 112.94676]","[0, 0.0]",-1.0406638,-0.98557925,-157.05324,0,"[0.073886156, 0.8614557, 0.048296336, -0.6042548]","[-0.002147627507042782, -0.0045140197017663475, -0.0029838724559607677, -0.003978872858679594]",0.028449146077036858,0.013730525970458984,"[-0.8104305, -1.1378248, -1.2704546, -0.94794065]","[-0.8887196, -0.75608975, -1.0834839, -1.2045869]","[-157.05324, -67.05324, 22.946762, 112.94676]","[0, 0, 0, 0]","[array([ 2.0167997e+00, -1.7680087e+02,  7.0000000e+00,  7.0000000e+00,
        2.4977821e-01, -1.3016616e-01,  2.2662029e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00], dtype=float32), array([ 2.2675905e+00,  8.6530525e+01,  7.0000000e+00,  7.0000000e+00,
        2.4921010e-01, -9.4488101e-08,  2.2662029e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00], dtype=float32), array([2.5157309e+00, 2.5641885e+00, 7.0000000e+00, 7.0000000e+00,
       2.4977821e-01, 1.3016611e-01, 2.2662029e+00, 0.0000000e+00,
       0.0000000e+00, 0.0000000e+00, 7.2083217e-03, 3.6183812e-03,
       0.0000000e+00, 0.0000000e+00, 0.0000000e+00], dtype=float32), array([ 2.2903061e+00, -8.1214531e+01,  2.0000000e+01,  2.0000000e+01,
        2.3782755e-01, -4.7214940e-08,  2.2662029e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00], dtype=float32)]","[array([-0.1, -0.1,  0. ]), array([-0.1, -0.1,  0. ]), array([0., 0., 0.]), array([ 0.1, -0.1,  0. ])]"
"[-1.9510884, -1.9510884, -1.9510884, -1.9510884]",0.01,False,94.13888549804688,"[1.0272527, 1.3437284, 1.8583409, 1.8833468]","[-157.05324, -67.05324, 22.946762, 112.94676]","[0, 0.0]",-1.0411091,-0.98452765,-157.05324,0,"[0.073886156, 0.8614557, 0.048296336, -0.6042548]","[-0.003991343501680511, -0.0038544321258194847, -0.003949476330252666, -0.003911931495346188]",0.02836506813764572,0.021213293075561523,"[-0.8168766, -1.1350956, -1.2640085, -0.9483859]","[-0.89144874, -0.7625358, -1.0807549, -1.2035353]","[-157.05324, -67.05324, 22.946762, 112.94676]","[0, 0, 0, 0]","[array([   2.023789  , -176.81194   ,    7.        ,    7.        ,
          0.24278358,   -0.40342164,    2.2661467 ,    0.        ,
          0.        ,    0.        ,    0.        ,    0.        ,
          0.        ,    0.        ,    0.        ], dtype=float32), array([ 2.2671776e+00,  8.6707100e+01,  7.0000000e+00,  7.0000000e+00,
        2.4106812e-01, -9.7452443e-08,  2.2661467e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00], dtype=float32), array([2.5087378 , 2.5713408 , 7.        , 7.        , 0.24278358,
       0.40342158, 2.2661467 , 0.        , 0.        , 0.        ,
       0.        , 0.        , 0.        , 0.        , 0.        ],
      dtype=float32), array([ 2.2901320e+00, -8.1242767e+01,  2.0000000e+01,  2.0000000e+01,
        2.3782755e-01, -4.7214897e-08,  2.2661467e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00], dtype=float32)]","[array([-0.1, -0.1,  0. ]), array([-0.1, -0.1,  0. ]), array([0., 0., 0.]), array([ 0.1, -0.1,  0. ])]"
"[-1.9515953, -1.9515953, -1.9515953, -1.9515953]",0.01,False,66.288818359375,"[1.0333639, 1.3440375, 1.8516026, 1.8825395]","[-157.05324, -67.05324, 22.946762, 112.94676]","[0, 0.0]",-1.0415579,-0.98346734,-157.05324,0,"[0.073886156, 0.8614557, 0.048296336, -0.6042548]","[-0.0039678021076962056, -0.003979055380844421, -0.003974156892391112, -0.00397988929953641]",0.02841775491833687,0.02823495864868164,"[-0.82332265, -1.1323665, -1.2575625, -0.9488348]","[-0.89417785, -0.76898193, -1.0780257, -1.202475]","[-157.05324, -67.05324, 22.946762, 112.94676]","[0, 0, 0, 0]","[array([   2.0307782 , -176.8229    ,    7.        ,    7.        ,
          0.23579492,   -0.6951744 ,    2.2660906 ,    0.        ,
          0.        ,    0.        ,    0.        ,    0.        ,
          0.        ,    0.        ,    0.        ], dtype=float32), array([ 2.2667863e+00,  8.6883743e+01,  7.0000000e+00,  7.0000000e+00,
        2.3291671e-01, -1.0062613e-07,  2.2660906e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00], dtype=float32), array([2.501745  , 2.5785332 , 7.        , 7.        , 0.23579492,
       0.69517434, 2.2660906 , 0.        , 0.        , 0.        ,
       0.        , 0.        , 0.        , 0.        , 0.        ],
      dtype=float32), array([ 2.2899570e+00, -8.1271240e+01,  2.0000000e+01,  2.0000000e+01,
        2.3782755e-01, -4.7214925e-08,  2.2660906e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00], dtype=float32)]","[array([-0.1, -0.1,  0. ]), array([-0.1, -0.1,  0. ]), array([-0.1,  0. ,  0. ]), array([ 0.1, -0.1,  0. ])]"
"[-1.9521064, -1.9521064, -1.9521064, -1.9521064]",0.01,False,80.93714141845703,"[1.0394864, 1.3443831, 1.8448662, 1.8817259]","[-157.05324, -67.05324, 22.946762, 112.94676]","[0, 0.0]",-1.0420105,-0.98239833,-157.05324,0,"[0.073886156, 0.8614557, 0.048296336, -0.6042548]","[-0.0039825460082550945, -0.00398114268843186, -0.003982045166911252, -0.003981603304867187]",0.028415728360414505,0.03556704521179199,"[-0.8297688, -1.1296374, -1.2511164, -0.94928735]","[-0.89690703, -0.775428, -1.0752966, -1.201406]","[-157.05324, -67.05324, 22.946762, 112.94676]","[0, 0, 0, 0]","[array([   2.0377674, -176.83382  ,    7.       ,    7.       ,
          0.2288129,   -1.0071031,    2.2660348,    0.       ,
          0.       ,    0.       ,    0.       ,    0.       ,
          0.       ,    0.       ,    0.       ], dtype=float32), array([ 2.2664165e+00,  8.7060448e+01,  7.0000000e+00,  7.0000000e+00,
        2.2475587e-01, -1.0403235e-07,  2.2660348e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00], dtype=float32), array([2.4947522, 2.5857658, 7.       , 7.       , 0.2288129, 1.0071031,
       2.2660348, 0.       , 0.       , 0.       , 0.       , 0.       ,
       0.       , 0.       , 0.       ], dtype=float32), array([ 2.2897811e+00, -8.1299950e+01,  2.0000000e+01,  2.0000000e+01,
        2.3782755e-01, -4.7214918e-08,  2.2660348e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00], dtype=float32)]","[array([-0.1, -0.1,  0. ]), array([-0.1, -0.1,  0. ]), array([-0.1,  0. ,  0. ]), array([ 0.1, -0.1,  0. ])]"
"[-1.9547635, -1.9547635, -1.9547635, -1.9547635]",0.01,False,64.144775390625,"[1.0456198, 1.3447651, 1.8381317, 1.5310979]","[-157.05324, -67.05324, 22.946762, 112.94676]","[0, 0.0]",-1.0421495,-0.9820724,-157.05324,0,"[0.073886156, 0.8614557, 0.048296336, -0.6042548]","[-0.003981978390440233, -0.003982070208231936, -0.003981995084505585, -0.003982052992315577]",0.028416026383638382,0.043065786361694336,"[-0.83621484, -1.1269083, -1.2446703, -0.9493551]","[-0.89963615, -0.78187406, -1.0725675, -1.2012433]","[-157.05324, -67.05324, 22.946762, 112.94676]","[0, 0, 0, 0]","[array([   2.0447567 , -176.84465   ,    7.        ,    7.        ,
          0.22182162,   -1.1303908 ,    2.2660186 ,    0.        ,
          0.        ,    0.        ,    0.        ,    0.        ,
          0.        ,    0.        ,    0.        ], dtype=float32), array([ 2.2660685e+00,  8.7237206e+01,  7.0000000e+00,  7.0000000e+00,
        2.1740152e-01, -2.3392899e-04,  2.2660186e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00], dtype=float32), array([2.487759  , 2.593039  , 7.        , 7.        , 0.22181985,
       1.1303997 , 2.2660186 , 0.        , 0.        , 0.        ,
       0.        , 0.        , 0.        , 0.        , 0.        ],
      dtype=float32), array([ 2.2897534e+00, -8.1304306e+01,  0.0000000e+00,  0.0000000e+00,
        2.3800565e-01,  4.6082045e-04,  2.2660186e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00], dtype=float32)]","[array([-0.1, -0.1,  0. ]), array([-0.1, -0.1,  0. ]), array([-0.1,  0. ,  0. ]), array([-0.1, -0.1,  0. ])]"
"[-2.0, -2.0, -2.0, -2.0]",0.01,False,68.01293182373047,"[1.0517642, 1.3451833, 1.8313993, 1.532465]","[-157.05324, -67.05324, 22.946762, 112.94676]","[0, 0.0]",-1.04215,-0.9820711,-157.05324,0,"[0.073886156, 0.8614557, 0.048296336, -0.6042548]","[-0.003982061861116271, -0.003982070208231936, -0.003982078555356261, -0.003982078555356261]",0.02841605618596077,0.05024290084838867,"[-0.8426609, -1.1241791, -1.2382243, -0.9493829]","[-0.90236527, -0.7883201, -1.0698383, -1.2011775]","[-157.05324, -67.05324, 22.946762, 112.94676]","[0, 0, 0, 0]","[array([   2.0517461 , -176.85541   ,    7.        ,    7.        ,
          0.21482307,   -1.1675986 ,    2.2660186 ,    0.        ,
          0.        ,    0.        ,    0.        ,    0.        ,
          0.        ,    0.        ,    0.        ], dtype=float32), array([ 2.2657418e+00,  8.7414009e+01,  7.0000000e+00,  7.0000000e+00,
        2.1040010e-01, -2.4442025e-04,  2.2660186e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00], dtype=float32), array([2.4807663 , 2.6003535 , 7.        , 7.        , 0.21482126,
       1.1676083 , 2.2660186 , 0.        , 0.        , 0.        ,
       0.        , 0.        , 0.        , 0.        , 0.        ],
      dtype=float32), array([ 2.2897425e+00, -8.1306076e+01,  1.0000000e-01,  1.0000000e-01,
        2.3793562e-01,  4.9522112e-04,  2.2660186e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00], dtype=float32)]","[array([-0.1, -0.1,  0. ]), array([-0.1, -0.1,  0. ]), array([-0.1,  0. ,  0. ]), array([0.1, 0.1, 0. ])]"
"[-2.0, -2.0, -2.0, -2.0]",0.01,False,39.304935455322266,"[1.0579191, 1.3452724, 1.8246689, 1.5338857]","[-157.05324, -67.05324, 22.946762, 112.94676]","[0, 0.0]",-1.042138,-0.9821002,-157.05324,0,"[0.073886156, 0.8614557, 0.048296336, -0.6042548]","[-0.003982070208231936, -0.003982070208231936, -0.003982070208231936, -0.0039820117786059095]",0.028416084125638008,0.05733776092529297,"[-0.84910697, -1.1236193, -1.2317781, -0.94937027]","[-0.9050944, -0.7896399, -1.0671092, -1.2012063]","[-157.05324, -67.05324, 22.946762, 112.94676]","[0, 0, 0, 0]","[array([   2.0587356 , -176.8661    ,    7.        ,    7.        ,
          0.20782414,   -1.1982397 ,    2.2660203 ,    0.        ,
          0.        ,    0.        ,    0.        ,    0.        ,
          0.        ,    0.        ,    0.        ], dtype=float32), array([ 2.2656765e+00,  8.7450226e+01,  7.0000000e+00,  7.0000000e+00,
        2.0899799e-01, -5.7937845e-04,  2.2660203e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00], dtype=float32), array([2.4737737 , 2.6077092 , 7.        , 7.        , 0.20782188,
       1.1982528 , 2.2660203 , 0.        , 0.        , 0.        ,
       0.        , 0.        , 0.        , 0.        , 0.        ],
      dtype=float32), array([ 2.2897470e+00, -8.1305290e+01,  2.0000000e-01,  2.0000000e-01,
        2.3793559e-01,  6.4838113e-04,  2.2660203e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00], dtype=float32)]","[array([-0.1, -0.1,  0. ]), array([-0.1, -0.1,  0. ]), array([-0.1,  0. ,  0. ]), array([0.1, 0.1, 0. ])]"
"[-2.0, -2.0, -2.0, -2.0]",0.01,False,63.90834426879883,"[1.0640845, 1.3452724, 1.8179405, 1.5352958]","[-157.05324, -67.05324, 22.946762, 112.94676]","[0, 0.0]",-1.042138,-0.9821002,-157.05324,0,"[0.073886156, 0.8614557, 0.048296336, -0.6042548]","[-0.003982078033660796, -0.003982053514009376, -0.003982028472741095, -0.003982078033660796]",0.028416026383638382,0.06448912620544434,"[-0.85555303, -1.1236193, -1.2253321, -0.94937027]","[-0.9078235, -0.7896399, -1.06438, -1.2012063]","[-157.05324, -67.05324, 22.946762, 112.94676]","[0, 0, 0, 0]","[array([   2.0657253 , -176.87671   ,    7.        ,    7.        ,
          0.20082574,   -1.2400026 ,    2.2660203 ,    0.        ,
          0.        ,    0.        ,    0.        ,    0.        ,
          0.        ,    0.        ,    0.        ], dtype=float32), array([ 2.2656765e+00,  8.7450226e+01,  7.0000000e+00,  7.0000000e+00,
        2.0899799e-01, -5.7937851e-04,  2.2660203e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00], dtype=float32), array([2.466781  , 2.6151066 , 7.        , 7.        , 0.20082346,
       1.2400166 , 2.2660203 , 0.        , 0.        , 0.        ,
       0.        , 0.        , 0.        , 0.        , 0.        ],
      dtype=float32), array([ 2.2897470e+00, -8.1305290e+01,  3.0000001e-01,  3.0000001e-01,
        2.3793559e-01,  6.3826563e-04,  2.2660203e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00], dtype=float32)]","[array([-0.1, -0.1,  0. ]), array([-0.1, -0.1,  0. ]), array([-0.1,  0. ,  0. ]), array([0.1, 0.1, 0. ])]"
"[-2.0, -2.0, -2.0, -2.0]",0.01,False,47.22117233276367,"[1.0702603, 1.3733358, 1.8112142, 1.5367101]","[-157.05324, -67.05324, 22.946762, 112.94676]","[0, 0.0]",-1.042138,-0.9821002,-157.05324,0,"[0.073886156, 0.8614557, 0.048296336, -0.6042548]","[-0.003982061861116271, -0.003982045166911252, -0.003982053514009376, -0.003982028472741095]",0.028416024520993233,0.0717320442199707,"[-0.8619991, -1.1236193, -1.218886, -0.94937027]","[-0.9105527, -0.7896399, -1.061651, -1.2012063]","[-157.05324, -67.05324, 22.946762, 112.94676]","[0, 0, 0, 0]","[array([   2.0727148 , -176.88725   ,    7.        ,    7.        ,
          0.19382742,   -1.2847813 ,    2.2660203 ,    0.        ,
          0.        ,    0.        ,    0.        ,    0.        ,
          0.        ,    0.        ,    0.        ], dtype=float32), array([ 2.2656765e+00,  8.7450226e+01,  0.0000000e+00,  0.0000000e+00,
        2.0899799e-01, -5.7937851e-04,  2.2660203e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00], dtype=float32), array([2.4597883 , 2.622546  , 7.        , 7.        , 0.19382516,
       1.2847964 , 2.2660203 , 0.        , 0.        , 0.        ,
       0.        , 0.        , 0.        , 0.        , 0.        ],
      dtype=float32), array([ 2.2897470e+00, -8.1305290e+01,  4.0000001e-01,  4.0000001e-01,
        2.3793559e-01,  6.3817343e-04,  2.2660203e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00,  0.0000000e+00,
        0.0000000e+00,  0.0000000e+00,  0.0000000e+00], dtype=float32)]","[array([-0.1, -0.1,  0. ]), array([-0.1, -0.1,  0. ]), array([-0.1,  0. ,  0. ]), array([0.1, 0.1, 0. ])]"
